population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,2,DALYs (Disability-Adjusted Life Years),20,Viet Nam,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2022,29.068924790147772,40.45511956967124,21.139221231353705
1,All Population,2,DALYs (Disability-Adjusted Life Years),36,Kazakhstan,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2022,4123.349109172956,4638.192437613517,3648.3645591856857
1,All Population,2,DALYs (Disability-Adjusted Life Years),36,Kazakhstan,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2022,20.5546189217746,23.121078404182175,18.18685277822893
1,All Population,2,DALYs (Disability-Adjusted Life Years),36,Kazakhstan,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2022,19.56711098520702,22.00832258384547,17.311779712563045
1,All Population,2,DALYs (Disability-Adjusted Life Years),163,India,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2022,780283.3196352116,1039672.6751880646,571022.3773428041
1,All Population,2,DALYs (Disability-Adjusted Life Years),163,India,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2022,54.55241894793246,72.6872636109823,39.92223231429859
1,All Population,2,DALYs (Disability-Adjusted Life Years),163,India,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2022,61.952548986225864,83.11772670247775,45.23966078361974
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,1,Male,9,20-24 years,453,Gallbladder and biliary tract cancer,1,Number,2023,0.3734860372667793,0.4836729931232412,0.2723407541806107
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,9,20-24 years,453,Gallbladder and biliary tract cancer,1,Number,2023,0.3366417067605174,0.4503635127222594,0.241109688046033
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,1,Male,9,20-24 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,0.4662601305896883,0.6038175739760298,0.3399903154035268
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,9,20-24 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,0.4235072369064016,0.566573312355945,0.3033245605791229
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,1,Male,10,25-29 years,453,Gallbladder and biliary tract cancer,1,Number,2023,0.7678589952078768,1.038139297584298,0.5521419312297317
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,10,25-29 years,453,Gallbladder and biliary tract cancer,1,Number,2023,0.8592059888729726,1.1499367682294444,0.6176726325867098
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,1,Male,10,25-29 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,0.8738249337297755,1.1814044096316,0.6283385224075337
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,10,25-29 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,0.975800012993493,1.3059828817672288,0.7014906445128893
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,1,Male,11,30-34 years,453,Gallbladder and biliary tract cancer,1,Number,2023,1.4021689244598603,1.8729830875390745,0.9993617082340908
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,11,30-34 years,453,Gallbladder and biliary tract cancer,1,Number,2023,2.5873572422384816,3.644012716657398,1.849035019092364
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,1,Male,11,30-34 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,1.2350356130289497,1.6497304820835066,0.8802415161511321
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,11,30-34 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,2.184243992750608,3.07627132269511,1.5609532255174152
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,1,Male,12,35-39 years,453,Gallbladder and biliary tract cancer,1,Number,2023,3.688280101461302,5.093627561121314,2.660993658632991
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,12,35-39 years,453,Gallbladder and biliary tract cancer,1,Number,2023,5.5306438055635425,7.622061077572269,3.893549405264316
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,1,Male,12,35-39 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,3.3017212067291686,4.559777911409495,2.382101942365878
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,12,35-39 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,4.581478528601706,6.313968210257925,3.2253411406325028
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,1,Male,13,40-44 years,453,Gallbladder and biliary tract cancer,1,Number,2023,6.4884918563883796,9.100835330102822,4.412492458979441
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,13,40-44 years,453,Gallbladder and biliary tract cancer,1,Number,2023,12.236275725135547,16.324421284741558,8.43447501113421
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,1,Male,13,40-44 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,6.416651773412085,9.000071581031541,4.363637681721266
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,13,40-44 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,10.874093189517865,14.507132913863966,7.495521458978656
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,1,Male,14,45-49 years,453,Gallbladder and biliary tract cancer,1,Number,2023,12.98261351198408,17.414562496730834,9.80919998432464
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,14,45-49 years,453,Gallbladder and biliary tract cancer,1,Number,2023,25.39617560575989,32.830099211250186,18.003510881146102
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,1,Male,14,45-49 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,15.684694357196582,21.039068125488537,11.850795951117886
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,14,45-49 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,26.43286827399791,34.170250723752375,18.73842892639677
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,1,Male,15,50-54 years,453,Gallbladder and biliary tract cancer,1,Number,2023,23.40210148710988,30.8921006502503,17.87592831671843
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,15,50-54 years,453,Gallbladder and biliary tract cancer,1,Number,2023,44.88406160961518,58.30255224588415,32.87266411766721
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,1,Male,15,50-54 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,30.876498462349137,40.75872838819929,23.58532089471694
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,15,50-54 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,49.62987208180608,64.46716509689001,36.34845102339185
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,1,Male,16,55-59 years,453,Gallbladder and biliary tract cancer,1,Number,2023,42.697001549205794,55.61272944506999,32.407477821302436
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,16,55-59 years,453,Gallbladder and biliary tract cancer,1,Number,2023,90.2598484376956,117.76759146152672,69.22741061063104
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,1,Male,16,55-59 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,53.852122793187846,70.14224480116806,40.874333365986786
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,16,55-59 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,91.14728734932064,118.92548774653407,69.9080576423988
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,1,Male,17,60-64 years,453,Gallbladder and biliary tract cancer,1,Number,2023,84.02313197153885,105.35638891435948,64.45569353177325
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,17,60-64 years,453,Gallbladder and biliary tract cancer,1,Number,2023,152.7414055852155,193.84254411653697,116.07583063101268
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,1,Male,17,60-64 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,82.80761160152518,103.83225105099272,63.52324544738421
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,17,60-64 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,116.95550575615404,148.42702734957396,88.88033618324772
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,1,Male,18,65-69 years,453,Gallbladder and biliary tract cancer,1,Number,2023,73.8052988006156,91.83869407626568,58.16119045443003
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,18,65-69 years,453,Gallbladder and biliary tract cancer,1,Number,2023,147.07689120413386,187.4577138556914,108.63501000440232
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,1,Male,18,65-69 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,87.76697316462703,109.21172774113568,69.16348453011267
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,18,65-69 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,128.7678873664946,164.12186568621058,95.11147956540248
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,1,Male,19,70-74 years,453,Gallbladder and biliary tract cancer,1,Number,2023,57.13135004044496,73.37185833850073,42.90764964405913
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,19,70-74 years,453,Gallbladder and biliary tract cancer,1,Number,2023,115.55959133168145,146.57258253158827,88.28526073295893
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,1,Male,19,70-74 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,96.53086700310338,123.97132387087532,72.49807011866936
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,19,70-74 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,134.02331411633952,169.9914567289457,102.39118271970216
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,1,Male,20,75-79 years,453,Gallbladder and biliary tract cancer,1,Number,2023,20.558182073404495,26.44731912117425,15.68297142811864
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,20,75-79 years,453,Gallbladder and biliary tract cancer,1,Number,2023,59.78826560142731,77.4930933312539,45.79588264337694
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,1,Male,20,75-79 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,76.261010478353,98.10688870361824,58.17631365171605
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,20,75-79 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,140.96558846872,182.70908837738324,107.97509312787214
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2023,1129.2180187372303,1287.1234598895298,978.7466185013824
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2023,37.24745644843226,42.455995406097834,32.284130647727395
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2023,21.955535383195343,24.98975552102008,18.99025422368823
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,1,Male,30,80-84 years,453,Gallbladder and biliary tract cancer,1,Number,2023,19.632533396790027,25.215325246946385,14.849717193554952
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,30,80-84 years,453,Gallbladder and biliary tract cancer,1,Number,2023,61.411342530215045,77.25683728050667,48.633102842058406
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,1,Male,30,80-84 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,109.4404797028224,140.56144640710002,82.77893332806569
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,30,80-84 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,184.3602488328244,231.92930097666368,145.9992661300777
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,1,Male,31,85-89 years,453,Gallbladder and biliary tract cancer,1,Number,2023,9.981901485583716,12.943047701302689,7.4370245692293695
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,31,85-89 years,453,Gallbladder and biliary tract cancer,1,Number,2023,33.38492983631666,42.62415772694155,25.146969900821425
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,1,Male,31,85-89 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,83.66562962835302,108.48516555720872,62.33515167874054
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,31,85-89 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,152.0176192157765,194.08826109554255,114.50623121140065
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,1,Male,32,90-94 years,453,Gallbladder and biliary tract cancer,1,Number,2023,4.187325179445763,5.476553582623145,3.1508749218878256
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,32,90-94 years,453,Gallbladder and biliary tract cancer,1,Number,2023,12.023320597290972,15.962768279615403,8.520999607648136
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,1,Male,32,90-94 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,67.17065325785323,87.85171105223878,50.54451655101841
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,32,90-94 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,141.03465761167053,187.24474163628676,99.95210993913
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,1,Male,235,95+ years,453,Gallbladder and biliary tract cancer,1,Number,2023,1.2509782914849712,1.706685984009251,0.8993200315915731
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,235,95+ years,453,Gallbladder and biliary tract cancer,1,Number,2023,2.76935822691448,3.659273904741048,1.8909799761314183
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,1,Male,235,95+ years,453,Gallbladder and biliary tract cancer,3,Rate,2023,61.575504593567125,84.00629440451058,44.26622357340807
1,All Population,2,DALYs (Disability-Adjusted Life Years),33,Armenia,2,Female,235,95+ years,453,Gallbladder and biliary tract cancer,3,Rate,2023,117.12592836528974,154.76360157031786,79.97621364836367
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,9,20-24 years,453,Gallbladder and biliary tract cancer,1,Number,2023,0.8272506950162207,1.8390132007185311,0.4420100990467072
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,9,20-24 years,453,Gallbladder and biliary tract cancer,1,Number,2023,0.3829670725425815,0.6954692636687605,0.2242689703280385
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,9,20-24 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,0.630574750434427,1.4017942772063383,0.3369237518626788
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,9,20-24 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,0.6793745313742853,1.2337460292690012,0.3978478504871037
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,10,25-29 years,453,Gallbladder and biliary tract cancer,1,Number,2023,1.4979498586047235,3.096060027839393,0.8167235328742368
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,10,25-29 years,453,Gallbladder and biliary tract cancer,1,Number,2023,0.8860405294414718,1.7027468842237383,0.5112141254146547
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,10,25-29 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,0.6286530518753398,1.299340945299347,0.3427589638801676
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,10,25-29 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,0.9862585584846324,1.8953407115104604,0.569036392416792
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,11,30-34 years,453,Gallbladder and biliary tract cancer,1,Number,2023,3.977480794368498,9.45624117776525,2.0236221859033643
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,11,30-34 years,453,Gallbladder and biliary tract cancer,1,Number,2023,2.971959291936725,5.206009492659858,1.739409751579465
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,11,30-34 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,1.0917803525162,2.595647561933206,0.5554648929074097
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,11,30-34 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,2.231572058519939,3.909066100511263,1.3060805410333618
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,12,35-39 years,453,Gallbladder and biliary tract cancer,1,Number,2023,6.80128768938724,15.696534257198376,3.5520050709274025
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,12,35-39 years,453,Gallbladder and biliary tract cancer,1,Number,2023,4.215075163843934,7.385314992392249,2.3192147329943986
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,12,35-39 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,1.700432777662784,3.9243894047145647,0.888059162451566
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,12,35-39 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,3.375957893031042,5.915081338276757,1.85751640935061
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,13,40-44 years,453,Gallbladder and biliary tract cancer,1,Number,2023,8.67781551923081,19.902261775201605,4.489749993080764
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,13,40-44 years,453,Gallbladder and biliary tract cancer,1,Number,2023,5.907079200396917,10.442481297004424,3.5886389078339223
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,13,40-44 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,3.0381149457678687,6.967808755536217,1.571867542760221
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,13,40-44 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,6.224413712916806,11.003462384182043,3.781424367414499
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,14,45-49 years,453,Gallbladder and biliary tract cancer,1,Number,2023,10.194595016974906,21.818448350442697,5.033926310539481
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,14,45-49 years,453,Gallbladder and biliary tract cancer,1,Number,2023,8.190874367699069,14.16632086260178,4.653652396436364
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,14,45-49 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,5.464049307575612,11.694145515648602,2.6980592682387683
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,14,45-49 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,13.396375033667333,23.169363684916377,7.61116212755428
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,15,50-54 years,453,Gallbladder and biliary tract cancer,1,Number,2023,10.562289414655888,24.634584582153632,4.816552833416141
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,15,50-54 years,453,Gallbladder and biliary tract cancer,1,Number,2023,10.265077953553336,17.023176025007494,5.941227378786491
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,15,50-54 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,9.025825268899814,21.051066419552004,4.115903528691063
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,15,50-54 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,26.298110610093953,43.61168693178599,15.220834705201725
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,16,55-59 years,453,Gallbladder and biliary tract cancer,1,Number,2023,9.67843841173734,23.19856017753869,4.778064759614187
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,16,55-59 years,453,Gallbladder and biliary tract cancer,1,Number,2023,12.471436973887108,22.428812628623408,7.0421841023722305
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,16,55-59 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,16.532140256305283,39.626418465844566,8.16160969354888
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,16,55-59 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,51.777504090587065,93.11741221618038,29.23694494312936
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,17,60-64 years,453,Gallbladder and biliary tract cancer,1,Number,2023,8.34941164943619,19.44996734435228,4.136309485831415
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,17,60-64 years,453,Gallbladder and biliary tract cancer,1,Number,2023,12.466701189293776,23.03536842242103,7.081031285237238
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,17,60-64 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,27.368478874774524,63.75491384652303,13.558380342901282
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,17,60-64 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,82.42194696808043,152.2952933317667,46.81530231689174
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,18,65-69 years,453,Gallbladder and biliary tract cancer,1,Number,2023,5.951324839064655,14.21779855716236,3.078382384798175
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,18,65-69 years,453,Gallbladder and biliary tract cancer,1,Number,2023,9.976076287577094,16.91153584007835,5.556383135112643
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,18,65-69 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,41.641805681470714,99.48285814435576,21.53964109631345
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,18,65-69 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,113.1414697823192,191.79845523089335,63.01649430680306
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,19,70-74 years,453,Gallbladder and biliary tract cancer,1,Number,2023,3.210294102055548,6.795919039488531,1.6120893652896906
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,19,70-74 years,453,Gallbladder and biliary tract cancer,1,Number,2023,7.600369001894381,12.41791240524664,4.6750003954132255
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,19,70-74 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,57.17424621313336,121.03300696327136,28.710763362655875
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,19,70-74 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,160.7443292439835,262.6331694809008,98.87412079449707
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,20,75-79 years,453,Gallbladder and biliary tract cancer,1,Number,2023,2.2189174789926924,4.623726589472923,1.1597851017566376
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,20,75-79 years,453,Gallbladder and biliary tract cancer,1,Number,2023,5.528092377008309,9.723189464018692,3.2545642065002607
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,20,75-79 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,82.886237364443,172.7163372372538,43.32302762317457
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,20,75-79 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,219.01191563820973,385.2132354887367,128.9392963832704
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,1,Number,2023,160.28958838265297,270.03167577757574,107.84612827575909
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,3,Both,22,All ages,453,Gallbladder and biliary tract cancer,3,Rate,2023,5.165974986321234,8.702853982325983,3.4757741077614352
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,3,Both,27,Age-standardized,453,Gallbladder and biliary tract cancer,3,Rate,2023,15.162294051698206,24.143885473429258,10.514699471019116
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,30,80-84 years,453,Gallbladder and biliary tract cancer,1,Number,2023,1.1105984015473165,2.276419374083705,0.5916348339715807
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,30,80-84 years,453,Gallbladder and biliary tract cancer,1,Number,2023,2.98288561323255,4.886575061827409,1.672674164014964
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,30,80-84 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,86.43023709098277,177.1580671703125,46.04287103259383
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,30,80-84 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,234.69703993648545,384.48162321433614,131.6080218869399
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,31,85-89 years,453,Gallbladder and biliary tract cancer,1,Number,2023,0.6889716673204368,1.385254696362262,0.3654743466802041
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,31,85-89 years,453,Gallbladder and biliary tract cancer,1,Number,2023,1.5741861256136511,2.48010052338209,0.9362566823651148
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,31,85-89 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,117.22237034684954,235.68870353295148,62.18219304349754
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,31,85-89 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,249.50793378591112,393.0950394631377,148.39634685454257
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,32,90-94 years,453,Gallbladder and biliary tract cancer,1,Number,2023,0.1988632582788869,0.3412429724379622,0.1207115376107189
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,32,90-94 years,453,Gallbladder and biliary tract cancer,1,Number,2023,0.7182510914046788,1.2076238062211389,0.3939492325970668
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,32,90-94 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,177.63531530090637,304.81650319852696,107.82601185114838
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,32,90-94 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,328.3607796439313,552.0858920685271,180.10063430981756
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,235,95+ years,453,Gallbladder and biliary tract cancer,1,Number,2023,0.0187265528218142,0.0329203499753454,0.0107757193644437
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,235,95+ years,453,Gallbladder and biliary tract cancer,1,Number,2023,0.1883007938340834,0.3121867007700242,0.1027944426244871
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,1,Male,235,95+ years,453,Gallbladder and biliary tract cancer,3,Rate,2023,290.43785180258953,510.5753214916799,167.12508776259597
1,All Population,2,DALYs (Disability-Adjusted Life Years),151,Qatar,2,Female,235,95+ years,453,Gallbladder and biliary tract cancer,3,Rate,2023,390.70469574684745,647.7551552333751,213.2878497870541
1,All Population,2,DALYs (Disability-Adjusted Life Years),11,Indonesia,1,Male,32,90-94 years,453,Gallbladder and biliary tract cancer,3,Rate,2023,44.60922751913474,94.9741598477936,21.982843191606488
