year,age_id,age_name,countries_with_dalys,countries_with_vlw,total_dalys,total_dalys_lower,total_dalys_upper,total_economic_burden_vlw,total_economic_burden_vlw_lower,total_economic_burden_vlw_upper,total_economic_burden_vlw_trillion,total_economic_burden_vlw_lower_trillion,total_economic_burden_vlw_upper_trillion
2000,14,45-49 years,48,46,113738.09769735068,83056.80498649024,147240.91375958256,4025474690.12682,2872576430.6666,5362672282.313078,0.0040254746901268205,0.0028725764306666004,0.005362672282313078
2000,15,50-54 years,48,46,146631.402925281,109736.21408980434,188682.93496301997,7274587346.707749,5443692067.207717,9546108098.005497,0.007274587346707749,0.005443692067207717,0.009546108098005497
2000,16,55-59 years,48,46,177498.3076535218,139088.23650673722,230491.05245958056,11107060071.295746,8563025138.447789,14584711233.213812,0.011107060071295746,0.00856302513844779,0.014584711233213811
2000,17,60-64 years,48,46,237479.97752969622,187919.51641443363,308279.0184327613,18301147258.89787,14234506951.213224,23964033108.670795,0.01830114725889787,0.014234506951213224,0.023964033108670794
2000,18,65-69 years,48,46,248376.49020044808,194698.29675925255,325132.70035081956,26206310429.754494,20661672397.629078,34646407448.98601,0.026206310429754492,0.020661672397629078,0.034646407448986005
2000,19,70-74 years,48,46,223843.1269016056,174492.31090435103,279291.2914276435,33677561097.294674,26195272889.937756,43462793787.99443,0.033677561097294674,0.026195272889937754,0.04346279378799443
2000,20,75-79 years,48,46,157920.08586046772,123637.04204548137,193417.95091657992,36183295293.30776,27881918001.922127,46965246153.86851,0.036183295293307764,0.027881918001922128,0.04696524615386851
2000,30,80-84 years,48,46,91760.09794682953,71213.58690671367,111830.44706948476,33892799843.338486,25055000555.019978,44612631109.00061,0.033892799843338484,0.02505500055501998,0.04461263110900061
2000,31,85-89 years,48,46,43386.331721605464,32612.3863180953,53777.17908598698,27982875257.746174,19308677077.847458,38580264092.64776,0.027982875257746172,0.019308677077847457,0.03858026409264776
2000,32,90-94 years,48,46,14998.059235593564,10538.12274158683,18725.704584039788,15945233962.325254,10093828552.303606,22555024776.173534,0.015945233962325254,0.010093828552303606,0.022555024776173535
2000,235,95+ years,48,46,3752.3664211748273,2587.0229250221764,4910.838903778277,6197758118.138844,3819535915.4277945,9280296900.68023,0.006197758118138844,0.0038195359154277945,0.009280296900680229
2001,1,<5 years,48,48,0,0,0,0,0,0,0,0,0
2001,6,5-9 years,48,48,0,0,0,0,0,0,0,0,0
2001,7,10-14 years,48,48,0,0,0,0,0,0,0,0,0
2001,8,15-19 years,48,48,0,0,0,0,0,0,0,0,0
2001,9,20-24 years,48,46,6575.030922105712,4796.122002716853,8797.571182300622,117488783.30865456,82912473.08149096,162122735.08861932,1.1748878330865456e-4,8.291247308149097e-5,1.6212273508861932e-4
2001,10,25-29 years,48,46,12667.471822214042,9002.183785490917,17096.81953646746,245738378.89805245,169867481.50467414,342259977.15594244,2.4573837889805243e-4,1.6986748150467414e-4,3.4225997715594246e-4
2001,11,30-34 years,48,46,28624.65906862494,21247.597196653493,38115.263230187884,594425150.488664,420994251.70561713,829726738.5356623,5.94425150488664e-4,4.209942517056171e-4,8.297267385356623e-4
2001,12,35-39 years,48,46,49119.64545106998,36274.422242050554,65964.52972179328,1174230572.9832327,825985573.8736676,1638254911.660589,0.0011742305729832328,8.259855738736676e-4,0.001638254911660589
2001,13,40-44 years,48,46,72473.76091515717,54735.69464912771,95043.09222101596,2175558101.2946215,1570560338.7823188,2952426090.42816,0.0021755581012946213,0.0015705603387823187,0.0029524260904281604
2001,14,45-49 years,48,46,117240.26331651247,85588.13937066722,152645.52022278655,4243177347.4147797,3016951667.665309,5692405068.454518,0.00424317734741478,0.003016951667665309,0.005692405068454518
2001,15,50-54 years,48,46,153779.77527621362,115531.5360215129,196714.51227507612,7845787499.890269,5904693414.004999,10237429493.866598,0.00784578749989027,0.0059046934140049995,0.010237429493866598
2001,16,55-59 years,48,46,180204.46966560787,139777.83434023897,231562.29937514468,11234238017.404829,8588055535.154951,14720379203.270876,0.01123423801740483,0.00858805553515495,0.014720379203270876
2001,17,60-64 years,48,46,238595.555872734,187904.32678599504,309349.26109363115,18812634462.933033,14544635678.767134,24643347563.379337,0.018812634462933034,0.014544635678767133,0.024643347563379336
2001,18,65-69 years,48,46,252394.32195372498,196848.1629919332,328151.8494505073,27040400966.766624,21093610831.623253,35758638744.00817,0.027040400966766624,0.02109361083162325,0.03575863874400817
2001,19,70-74 years,48,46,229779.43803983714,180586.6162897312,286661.4520040848,35121180435.96846,27333403837.694294,45395916344.25136,0.03512118043596846,0.027333403837694295,0.04539591634425136
2001,20,75-79 years,48,46,163919.2312499691,128099.88582170663,200700.9401141947,38348458414.60806,29620310519.003883,49876342804.98223,0.038348458414608065,0.029620310519003882,0.04987634280498223
2001,30,80-84 years,48,46,94785.70552572822,73424.65882446522,115626.68077646541,35374484000.41771,25989314123.908157,46792313103.58283,0.03537448400041771,0.025989314123908158,0.04679231310358283
2001,31,85-89 years,48,46,45455.22385761095,33987.55629202043,56222.211057009394,29847388762.436417,20494348362.838703,41196318672.0063,0.029847388762436415,0.020494348362838703,0.0411963186720063
2001,32,90-94 years,48,46,16522.48836015031,11568.518694952467,20457.56444588803,18211088775.076126,11500997541.04118,25520498062.75203,0.018211088775076125,0.01150099754104118,0.02552049806275203
2001,235,95+ years,48,46,4069.9890861796157,2827.246049554642,5320.596885348121,6894476718.540844,4277295969.796069,10359981348.557959,0.006894476718540844,0.004277295969796069,0.01035998134855796
2002,1,<5 years,48,48,0,0,0,0,0,0,0,0,0
2002,6,5-9 years,48,48,0,0,0,0,0,0,0,0,0
2002,7,10-14 years,48,48,0,0,0,0,0,0,0,0,0
2002,8,15-19 years,48,48,0,0,0,0,0,0,0,0,0
2002,9,20-24 years,48,46,6445.069352975644,4651.696548399404,8565.102999605708,120974250.5456452,85034580.36691268,166929060.51639786,1.2097425054564521e-4,8.503458036691268e-5,1.6692906051639787e-4
2002,10,25-29 years,48,46,12180.143190056706,8693.032640098065,16127.956150175385,250567736.8881498,173412395.32169613,344876857.6139562,2.5056773688814977e-4,1.7341239532169613e-4,3.4487685761395623e-4
2002,11,30-34 years,48,46,28340.381417211356,20863.22710576676,37092.02189604281,619757148.6831934,436993664.4837658,851364075.2810191,6.197571486831934e-4,4.369936644837658e-4,8.513640752810191e-4
2002,12,35-39 years,48,46,49964.55566444378,36497.0462357139,66518.00237140783,1239404670.2378147,867199219.1425645,1719504681.1645567,0.0012394046702378146,8.671992191425646e-4,0.0017195046811645568
2002,13,40-44 years,48,46,73336.51000719325,55528.029687638715,96693.84010021768,2254102571.1346965,1631802661.8228304,3064304336.114466,0.0022541025711346964,0.0016318026618228304,0.003064304336114466
2002,14,45-49 years,48,46,118324.86620834393,85193.41755467036,152972.22426313514,4380970182.538356,3085632674.6581297,5869955530.970312,0.004380970182538356,0.0030856326746581298,0.0058699555309703125
2002,15,50-54 years,48,46,158138.5457560035,117318.44205285957,202545.32919332667,8168025629.205108,6067732441.532379,10741797971.61242,0.008168025629205107,0.006067732441532379,0.01074179797161242
2002,16,55-59 years,48,46,185947.10884662616,142498.9327734652,238372.3083777355,11854264626.237017,9010955640.303993,15534429373.29824,0.011854264626237017,0.009010955640303993,0.01553442937329824
2002,17,60-64 years,48,46,239716.36403884113,186610.81847250552,305899.4031712682,19575121595.7387,15089634275.940199,25490504124.195595,0.019575121595738702,0.015089634275940199,0.025490504124195595
2002,18,65-69 years,48,46,255985.78016789895,197988.2033468114,334145.8667757324,28135897069.14152,21798048550.032967,37423138038.8189,0.028135897069141522,0.021798048550032968,0.0374231380388189
2002,19,70-74 years,48,46,235257.00727535135,183194.0067803759,294073.2630022638,36978006226.66942,28575489276.342354,48072242354.39485,0.03697800622666942,0.028575489276342354,0.048072242354394855
2002,20,75-79 years,48,46,169817.16793890216,132931.78483350915,208366.73105112082,40741353176.25146,31351468971.842567,53085726022.29364,0.04074135317625146,0.031351468971842565,0.05308572602229364
2002,30,80-84 years,48,46,98219.44701621923,75635.90072046417,119953.45960688865,37500313409.956276,27303503300.786415,49744859497.44309,0.03750031340995628,0.027303503300786416,0.04974485949744309
2002,31,85-89 years,48,46,47227.225055536386,35445.07793781015,58376.75806184496,31567363000.93381,21736451891.833275,43540626636.797585,0.03156736300093381,0.021736451891833274,0.043540626636797586
2002,32,90-94 years,48,46,17727.151571348713,12338.161959055707,21970.68908344811,20104720312.07679,12558868551.959156,28364897112.07075,0.02010472031207679,0.012558868551959156,0.028364897112070752
2002,235,95+ years,48,46,4594.22624914748,3213.401151377395,5968.901124708581,8075358533.033641,5054531954.058976,12133638086.989815,0.008075358533033641,0.005054531954058976,0.012133638086989815
2003,1,<5 years,48,48,0,0,0,0,0,0,0,0,0
2003,6,5-9 years,48,48,0,0,0,0,0,0,0,0,0
2003,7,10-14 years,48,48,0,0,0,0,0,0,0,0,0
2003,8,15-19 years,48,48,0,0,0,0,0,0,0,0,0
2003,9,20-24 years,48,46,6376.937401248195,4631.164476382956,8423.075336826121,127960073.07898824,90924185.15614098,175206712.95569357,1.2796007307898824e-4,9.092418515614099e-5,1.7520671295569358e-4
2003,10,25-29 years,48,46,11674.65934576727,8306.32693631206,15524.13602788263,258417778.03514928,179448955.48440674,356076027.9521779,2.5841777803514926e-4,1.7944895548440673e-4,3.560760279521779e-4
2003,11,30-34 years,48,46,27674.76962273111,20248.882635793325,36045.10032100103,651160669.0745829,461084426.5400829,891326444.8577598,6.51160669074583e-4,4.610844265400829e-4,8.913264448577598e-4
2003,12,35-39 years,48,46,50917.38944922249,37119.91619927383,67172.2574616616,1334459782.3986359,941070282.0203465,1840835334.6513188,0.0013344597823986358,9.410702820203465e-4,0.001840835334651319
2003,13,40-44 years,48,46,75646.43599331382,56738.37080694901,99273.82168819709,2426060712.799064,1748048923.5257127,3303243525.2146797,0.002426060712799064,0.0017480489235257128,0.00330324352521468
2003,14,45-49 years,48,46,118766.98073273587,84712.46682114356,153567.81837925824,4618017708.783236,3227923506.718247,6184106685.828311,0.0046180177087832355,0.003227923506718247,0.006184106685828311
2003,15,50-54 years,48,46,163306.47217376123,120693.43686211237,208598.2794262021,8588681336.775254,6332347497.507476,11331358956.85061,0.008588681336775254,0.006332347497507476,0.01133135895685061
2003,16,55-59 years,48,46,191238.9022936075,145790.3169670087,246353.34455259293,12710979960.866985,9658324714.579374,16794972168.636562,0.012710979960866986,0.009658324714579374,0.01679497216863656
2003,17,60-64 years,48,46,240029.4475992443,187502.18195797072,306162.1978278859,20397717496.590748,15682070718.406567,26731193189.616516,0.020397717496590747,0.015682070718406566,0.026731193189616517
2003,18,65-69 years,48,46,258736.86870297443,200464.4476285316,337951.79975421634,29447798088.862957,22669699174.835632,39545834312.472046,0.029447798088862956,0.022669699174835634,0.03954583431247204
2003,19,70-74 years,48,46,239932.88763371966,187379.5227070357,300270.7128493858,38913271967.88262,30012956728.34745,51034074253.71834,0.03891327196788262,0.03001295672834745,0.05103407425371834
2003,20,75-79 years,48,46,176004.7591275781,137296.82600748778,218687.36275257528,43444614489.12548,33277441887.7384,57204850423.72089,0.04344461448912548,0.0332774418877384,0.057204850423720886
2003,30,80-84 years,48,46,102508.0190661485,78606.5013784516,125417.162400504,40524730926.511696,29256564015.831802,54005915173.38864,0.040524730926511696,0.029256564015831803,0.05400591517338864
2003,31,85-89 years,48,46,49065.349802938086,36817.791718503424,61247.53579119338,33751220106.255577,23171591097.829346,47086629283.80724,0.03375122010625558,0.023171591097829347,0.047086629283807246
2003,32,90-94 years,48,46,19150.897483003264,13357.364733141792,23745.616235203437,22586455708.498222,14130635465.551865,32088185786.583336,0.022586455708498224,0.014130635465551865,0.03208818578658334
2003,235,95+ years,48,46,5213.53266416029,3591.504171411668,6788.53889675737,9573653785.22009,5905149318.069185,14442457020.819416,0.00957365378522009,0.005905149318069185,0.014442457020819416
2004,1,<5 years,48,48,0,0,0,0,0,0,0,0,0
2004,6,5-9 years,48,48,0,0,0,0,0,0,0,0,0
2004,7,10-14 years,48,48,0,0,0,0,0,0,0,0,0
2004,8,15-19 years,48,48,0,0,0,0,0,0,0,0,0
2004,9,20-24 years,48,46,6329.51584078151,4550.850966604597,8323.219208153765,138510300.6650194,98026913.12949003,189095818.54226932,1.3851030066501938e-4,9.802691312949003e-5,1.8909581854226933e-4
2004,10,25-29 years,48,46,11184.360572296202,8002.430082929966,14735.706409320652,271412035.78945833,189709327.14064965,371860304.2842085,2.714120357894583e-4,1.8970932714064965e-4,3.7186030428420846e-4
2004,11,30-34 years,48,46,26827.631495407375,19938.38037166475,34838.3392422689,693960610.4559577,499110446.31239015,942368945.0343319,6.939606104559577e-4,4.991104463123901e-4,9.423689450343319e-4
2004,12,35-39 years,48,46,50996.3074292732,37433.79388122731,66987.64559005317,1445161395.2292545,1029517061.9935284,1985895602.3503675,0.0014451613952292544,0.0010295170619935283,0.0019858956023503676
2004,13,40-44 years,48,46,77912.1054313943,57890.87643884489,102147.04089666963,2659718446.513234,1916994358.4352086,3638670927.3352485,0.002659718446513234,0.0019169943584352086,0.0036386709273352486
2004,14,45-49 years,48,46,117426.95818570016,84996.06082211119,148687.51910365294,4978468763.668111,3527068268.331607,6596975380.2537,0.004978468763668111,0.003527068268331607,0.006596975380253701
2004,15,50-54 years,48,46,166349.70079456636,125048.51249698308,211992.025441869,9136321797.875036,6787703210.589399,12086520905.55831,0.009136321797875036,0.006787703210589399,0.012086520905558309
2004,16,55-59 years,48,46,198861.16393889402,152167.99741544094,256400.57414603018,14102914141.813402,10706972028.609762,18685696822.112797,0.014102914141813402,0.010706972028609762,0.018685696822112796
2004,17,60-64 years,48,46,240905.93361260043,187514.03426653944,305040.6885180626,21942294021.806313,16832300229.308838,28697621330.89834,0.02194229402180631,0.016832300229308837,0.02869762133089834
2004,18,65-69 years,48,46,257706.62296766494,197427.3074610506,332925.306941457,30894022805.122616,23582414422.146343,41334561281.215515,0.030894022805122615,0.02358241442214634,0.041334561281215515
2004,19,70-74 years,48,46,243507.52325735256,189334.6705352431,305103.41826876823,41634993853.95465,31924237244.414604,54867590689.83454,0.04163499385395465,0.0319242372444146,0.054867590689834544
2004,20,75-79 years,48,46,181904.01111752717,142553.00332321334,225395.43495387293,47416511841.375885,36152328898.919975,62431594316.920586,0.04741651184137589,0.03615232889891998,0.06243159431692059
2004,30,80-84 years,48,46,106587.48514585446,81002.56346795434,129969.12029404803,44410710270.43122,31691784427.722614,59178266226.3709,0.04441071027043122,0.031691784427722615,0.0591782662263709
2004,31,85-89 years,48,46,49940.92016723492,37252.064687392725,62056.84117232305,35609102541.89133,24236199054.84319,49634217456.86487,0.03560910254189133,0.02423619905484319,0.04963421745686487
2004,32,90-94 years,48,46,20251.55007874196,13933.720263989446,25176.101570328497,25142462447.548588,15458556440.247808,35855904692.60895,0.02514246244754859,0.015458556440247809,0.03585590469260895
2004,235,95+ years,48,46,5860.004991481115,4002.362737707752,7629.0291316201865,11458586913.810495,6947892048.11433,17374992061.254147,0.011458586913810496,0.00694789204811433,0.017374992061254146
2005,1,<5 years,48,48,0,0,0,0,0,0,0,0,0
2005,6,5-9 years,48,48,0,0,0,0,0,0,0,0,0
2005,7,10-14 years,48,48,0,0,0,0,0,0,0,0,0
2005,8,15-19 years,48,48,0,0,0,0,0,0,0,0,0
2005,9,20-24 years,48,46,6394.805442711138,4588.156875793482,8452.11738449315,150837855.93903676,106908659.04548469,204948440.62966734,1.5083785593903676e-4,1.0690865904548469e-4,2.0494844062966735e-4
2005,10,25-29 years,48,46,10904.562050248049,7942.34706454641,14301.919371617,288423416.79879606,205450710.01795748,392426224.15618885,2.8842341679879605e-4,2.0545071001795747e-4,3.9242622415618886e-4
2005,11,30-34 years,48,46,26376.99974411306,19607.865663805536,34001.7580098429,736030229.189844,533274164.4537315,992087292.8239315,7.36030229189844e-4,5.332741644537315e-4,9.920872928239316e-4
2005,12,35-39 years,48,46,50913.861027060724,37479.64854938584,66612.87004237722,1554391005.151846,1111261961.3699698,2135176100.5590625,0.001554391005151846,0.0011112619613699698,0.0021351761005590623
2005,13,40-44 years,48,46,81105.27547031202,60412.09788715327,106671.77009429317,2950099853.7451735,2138375905.8108015,4053419815.7353463,0.0029500998537451734,0.0021383759058108015,0.004053419815735346
2005,14,45-49 years,48,46,117244.7964942021,84189.25998028401,150608.14348705966,5308225661.9994755,3745555876.6792245,7129730222.806649,0.005308225661999476,0.0037455558766792247,0.007129730222806649
2005,15,50-54 years,48,46,172730.18364724107,129604.22873199382,219757.62591809794,9907639933.543633,7355258186.355342,13149092451.666258,0.009907639933543632,0.007355258186355342,0.013149092451666258
2005,16,55-59 years,48,46,204506.39275943505,157754.14206618853,261689.5181014438,15563613888.454111,11897390888.95755,20557021942.42291,0.015563613888454111,0.01189739088895755,0.02055702194242291
2005,17,60-64 years,48,46,244736.6291510845,188440.79808747402,309275.04952889815,23272905248.25389,17787826369.360283,30474340236.321186,0.02327290524825389,0.01778782636936028,0.030474340236321187
2005,18,65-69 years,48,46,261526.05990072174,199875.88928834206,328822.83923850034,33116857145.36389,25254807524.515606,43504003845.715324,0.033116857145363894,0.025254807524515605,0.043504003845715324
2005,19,70-74 years,48,46,251866.98962895293,196334.1458144131,312048.4916817931,45373895726.762436,34817204927.71059,59489335038.5401,0.04537389572676244,0.034817204927710586,0.0594893350385401
2005,20,75-79 years,48,46,190190.84175241372,149731.60963343308,234145.1872998397,52211547454.08372,39970982546.68209,68495058234.9384,0.05221154745408372,0.03997098254668209,0.0684950582349384
2005,30,80-84 years,48,46,113185.03534143852,86541.12332353942,137900.19980699712,49638932837.81254,35511059861.94116,66112528046.37992,0.04963893283781254,0.03551105986194116,0.06611252804637992
2005,31,85-89 years,48,46,53630.112382292915,40162.859847885564,66474.69330141298,39944162363.59554,27205058963.7259,55661559632.18543,0.03994416236359554,0.0272050589637259,0.055661559632185435
2005,32,90-94 years,48,46,21751.070227278018,14928.502575707093,27187.48354317077,28067618415.826496,17264288983.08619,40374642402.19467,0.028067618415826497,0.017264288983086188,0.04037464240219467
2005,235,95+ years,48,46,6638.560300965469,4502.432960082185,8685.025012700316,13630161699.075672,8176483361.07443,20869081545.04936,0.013630161699075672,0.00817648336107443,0.020869081545049357
2006,1,<5 years,48,48,0,0,0,0,0,0,0,0,0
2006,6,5-9 years,48,48,0,0,0,0,0,0,0,0,0
2006,7,10-14 years,48,48,0,0,0,0,0,0,0,0,0
2006,8,15-19 years,48,48,0,0,0,0,0,0,0,0,0
2006,9,20-24 years,48,46,6465.5505529321135,4682.246213309759,8544.327479954809,165677829.47271195,117962968.66279177,225145911.65875703,1.6567782947271196e-4,1.1796296866279178e-4,2.2514591165875703e-4
2006,10,25-29 years,48,46,10792.376197586562,7831.594874460778,14224.613719609786,313184722.25738513,221960606.1340353,426375861.6824729,0.00031318472225738513,2.219606061340353e-4,4.263758616824729e-4
2006,11,30-34 years,48,46,25776.094063147004,19043.3270636158,33466.74335208256,786930374.4735458,567502322.3731886,1069280860.8372527,7.869303744735458e-4,5.675023223731886e-4,0.0010692808608372528
2006,12,35-39 years,48,46,50682.85448001584,37305.808262176404,66122.39606440399,1699465465.3348322,1218071899.0600882,2323989134.294351,0.0016994654653348321,0.0012180718990600881,0.002323989134294351
2006,13,40-44 years,48,46,82550.23806523642,62591.386096513954,108554.6102365766,3232452800.4633813,2369433716.407241,4454114412.1903305,0.003232452800463381,0.002369433716407241,0.004454114412190331
2006,14,45-49 years,48,46,117795.27296165876,86154.50767957614,152363.42302626985,5723854727.732902,4094429940.9567347,7708474045.011996,0.005723854727732901,0.0040944299409567345,0.007708474045011997
2006,15,50-54 years,48,46,175659.4190594478,130781.74772416228,226070.0684487676,10725003824.259586,7918899705.023162,14400067252.892263,0.010725003824259586,0.007918899705023161,0.014400067252892263
2006,16,55-59 years,48,46,212868.57267078717,163244.51234044172,274558.2192303653,17198878854.912277,13113868040.36139,22944191737.089508,0.017198878854912277,0.013113868040361389,0.022944191737089507
2006,17,60-64 years,48,46,247907.4841176602,189731.0381849184,316148.45560006605,24273299950.50448,18516421588.527897,32240975431.48299,0.02427329995050448,0.018516421588527898,0.03224097543148299
2006,18,65-69 years,48,46,264616.33600142156,203976.2098551004,337394.2858923965,35406894149.71784,27069198919.016144,47066983131.147865,0.035406894149717844,0.027069198919016144,0.04706698313114786
2006,19,70-74 years,48,46,260295.39677525905,204158.36869317474,323288.8191830333,48991109493.85352,37612771740.0963,64624224507.42192,0.048991109493853525,0.0376127717400963,0.06462422450742192
2006,20,75-79 years,48,46,197528.37860247755,155197.3471991405,244363.23382903216,56277400925.29263,42966383154.526794,74581807899.94165,0.05627740092529263,0.04296638315452679,0.07458180789994165
2006,30,80-84 years,48,46,119128.98598533863,91102.69454384763,145657.02169056077,54095652013.08528,38832431668.15088,72529636798.70654,0.054095652013085284,0.038832431668150875,0.07252963679870654
2006,31,85-89 years,48,46,55798.18447932019,41349.405808408104,69915.1761776725,42599017739.51228,28793886117.309956,59957430741.87721,0.04259901773951228,0.028793886117309955,0.05995743074187721
2006,32,90-94 years,48,46,22847.40398804487,15802.624976582882,28553.48607766135,30606748180.3099,19003208941.02565,44032438130.54093,0.0306067481803099,0.01900320894102565,0.04403243813054093
2006,235,95+ years,48,46,7157.525884090188,4859.084452175705,9339.447903538157,15335783062.662113,9213704684.431463,23512260034.59277,0.015335783062662114,0.009213704684431463,0.02351226003459277
2007,1,<5 years,48,48,0,0,0,0,0,0,0,0,0
2007,6,5-9 years,48,48,0,0,0,0,0,0,0,0,0
2007,7,10-14 years,48,48,0,0,0,0,0,0,0,0,0
2007,8,15-19 years,48,48,0,0,0,0,0,0,0,0,0
2007,9,20-24 years,48,46,6501.269462321423,4772.217042716217,8615.201408620924,182072220.05628535,130754623.0795547,248268399.01682582,1.8207222005628534e-4,1.307546230795547e-4,2.482683990168258e-4
2007,10,25-29 years,48,46,10727.061835105182,7743.055438218053,14295.877491137002,343945199.5125126,243748971.118492,475372600.76082355,3.4394519951251265e-4,2.43748971118492e-4,4.753726007608235e-4
2007,11,30-34 years,48,46,25251.35674421009,18632.460446079363,33151.20365273315,846733532.6726788,608065173.8966662,1160964500.528426,8.467335326726789e-4,6.080651738966661e-4,0.001160964500528426
2007,12,35-39 years,48,46,50869.714539235465,37706.702272637565,67485.21692991792,1866670252.2145488,1345287532.228106,2588747880.3259263,0.001866670252214549,0.0013452875322281061,0.0025887478803259265
2007,13,40-44 years,48,46,84354.65942645434,63058.77723207219,109877.75279365065,3595344453.5558567,2627320563.6878004,4935348560.884992,0.003595344453555857,0.0026273205636878003,0.004935348560884991
2007,14,45-49 years,48,46,120802.89373544024,89284.54932794553,154619.76146689858,6319518322.137629,4554674533.741249,8498521654.966819,0.006319518322137629,0.004554674533741249,0.008498521654966819
2007,15,50-54 years,48,46,179039.85255490214,135101.90890032568,230480.59828613236,11673344505.049082,8683361784.125507,15791992106.960894,0.011673344505049081,0.008683361784125508,0.015791992106960893
2007,16,55-59 years,48,46,221668.58268354958,169446.9278362517,290411.48087354883,18955289834.728218,14444419081.48609,25737717483.95923,0.018955289834728217,0.01444441908148609,0.025737717483959227
2007,17,60-64 years,48,46,258482.34874231703,195983.89310785147,330977.87195904134,26658095332.93014,20193734638.84045,35556206436.718094,0.02665809533293014,0.02019373463884045,0.03555620643671809
2007,18,65-69 years,48,46,272361.96160812984,209961.36074470816,349984.01715895155,38531725289.69139,29453729339.391903,51714128726.65699,0.03853172528969139,0.0294537293393919,0.05171412872665699
2007,19,70-74 years,48,46,268310.40902430797,208975.84930799276,332793.8035895406,53216320956.15847,40668958386.60187,70626147282.87001,0.05321632095615847,0.04066895838660187,0.07062614728287
2007,20,75-79 years,48,46,206143.60324235426,162510.7440490716,255584.44471526355,61262820090.43182,46587584808.026924,81577184579.54674,0.061262820090431824,0.046587584808026924,0.08157718457954674
2007,30,80-84 years,48,46,125708.53567641097,95148.4845519938,155016.00598805406,59472025476.74342,42486858833.67714,80019878153.26276,0.05947202547674342,0.04248685883367714,0.08001987815326275
2007,31,85-89 years,48,46,58974.499279887954,43324.24192761768,74286.61485771245,46850944285.80923,31274341293.969307,66546914541.649185,0.04685094428580923,0.031274341293969304,0.06654691454164918
2007,32,90-94 years,48,46,24049.239598475113,16612.003007148694,30166.643023350276,33397509195.40243,20714571402.28665,48042037979.012665,0.03339750919540243,0.020714571402286653,0.048042037979012665
2007,235,95+ years,48,46,8062.991745475999,5500.926370041788,10556.01414240013,18122835471.8022,10990449313.943972,27930748424.168877,0.018122835471802202,0.010990449313943971,0.027930748424168875
2008,1,<5 years,48,48,0,0,0,0,0,0,0,0,0
2008,6,5-9 years,48,48,0,0,0,0,0,0,0,0,0
2008,7,10-14 years,48,48,0,0,0,0,0,0,0,0,0
2008,8,15-19 years,48,48,0,0,0,0,0,0,0,0,0
2008,9,20-24 years,48,46,6432.587260163231,4721.923373187934,8612.021797772179,191982531.97871688,137940917.74203897,263922947.28356427,1.9198253197871688e-4,1.3794091774203896e-4,2.639229472835643e-4
2008,10,25-29 years,48,46,10393.45766911975,7548.475830524465,13820.841207537445,355918310.4884236,253206858.85828948,489944329.9736685,3.559183104884236e-4,2.5320685885828946e-4,4.899443299736685e-4
2008,11,30-34 years,48,46,24028.412728773143,18031.962847933937,31906.757398541726,859299851.7406602,626530820.6372739,1188852963.580037,8.592998517406602e-4,6.265308206372739e-4,0.0011888529635800372
2008,12,35-39 years,48,46,49710.265733059154,37281.07691628274,65700.36500106812,1940958217.350159,1416706193.9038067,2685941865.0894494,0.001940958217350159,0.0014167061939038066,0.0026859418650894496
2008,13,40-44 years,48,46,84306.86722854164,62028.18575990818,111158.32796766568,3788857260.898519,2740129196.8351417,5262678984.116295,0.003788857260898519,0.0027401291968351415,0.005262678984116295
2008,14,45-49 years,48,46,122582.21148105236,91396.0224230657,158052.1641629867,6670763197.142163,4861581442.997025,8998596898.214472,0.006670763197142163,0.004861581442997025,0.008998596898214473
2008,15,50-54 years,48,46,178223.23233714682,135373.3167049237,231954.86660084903,12034039521.78458,8969829294.879005,16462234000.776894,0.01203403952178458,0.008969829294879005,0.016462234000776895
2008,16,55-59 years,48,46,227251.91071483455,173905.06579300662,296340.65409234585,19702278639.948498,15005956947.51089,26871543568.103016,0.019702278639948497,0.015005956947510888,0.026871543568103017
2008,17,60-64 years,48,46,265428.01967492496,201172.90636634882,342570.8921997056,28280259649.29003,21334802336.075058,38023689116.062904,0.02828025964929003,0.021334802336075057,0.0380236891160629
2008,18,65-69 years,48,46,273832.7345335028,210856.38822537,351547.96612841,39654967731.44757,30151414464.26075,53351963190.87174,0.03965496773144757,0.03015141446426075,0.053351963190871744
2008,19,70-74 years,48,46,271422.6857682558,211655.45431601047,336193.11251357826,55399396679.37131,42159977781.87879,73380088727.6277,0.055399396679371306,0.04215997778187879,0.0733800887276277
2008,20,75-79 years,48,46,210685.66177571003,165634.7654089773,260694.86393865338,64048255720.846855,48388031367.916824,85695107004.751,0.06404825572084685,0.04838803136791683,0.08569510700475101
2008,30,80-84 years,48,46,131456.88200969703,99964.55550517872,161027.2701600391,63559112141.09024,45326398970.6579,85374277479.14388,0.06355911214109024,0.0453263989706579,0.08537427747914388
2008,31,85-89 years,48,46,62245.36589209143,45276.194310652616,78185.75245239247,50342865015.895004,33132876006.830093,71203130432.44637,0.050342865015895,0.03313287600683009,0.07120313043244636
2008,32,90-94 years,48,46,25201.556593507765,17463.87145974737,31639.31748351431,35197982522.5596,21726198126.63848,51176388960.505615,0.0351979825225596,0.02172619812663848,0.051176388960505616
2008,235,95+ years,48,46,8933.274029278004,6126.0443888332175,11626.803042913605,20329387112.1749,12273665962.180252,31342294942.293407,0.0203293871121749,0.012273665962180252,0.03134229494229341
2009,1,<5 years,48,48,0,0,0,0,0,0,0,0,0
