location_id,location_name,country_code,asia_subregion,year,age_id,age_name,dalys,dalys_lower,dalys_upper,economic_burden_vlw,economic_burden_vlw_lower,economic_burden_vlw_upper,economic_burden_vlw_trillion,economic_burden_vlw_lower_trillion,economic_burden_vlw_upper_trillion
145,Kuwait,KWT,Western Asia,2002,30,80-84 years,4.066799535913518,3.4470484055332173,4.762359444002421,7976466.351901615,6070413.55901728,10626904.71508832,7.976466351901614e-6,6.07041355901728e-6,1.062690471508832e-5
145,Kuwait,KWT,Western Asia,2002,31,85-89 years,1.6050868669815348,1.3086454313537603,1.9079250963668433,4290241.272063788,3082543.6123803877,5924294.584548699,4.290241272063788e-6,3.0825436123803876e-6,5.924294584548699e-6
145,Kuwait,KWT,Western Asia,2002,32,90-94 years,0.6793215191153095,0.5464460025676728,0.8164186378823584,2591306.470831307,1830133.7552565276,3711877.7981022615,2.591306470831307e-6,1.8301337552565275e-6,3.7118777981022616e-6
145,Kuwait,KWT,Western Asia,2002,235,95+ years,0.166987463688401,0.1301365989769339,0.2039539718944589,812523.2269797488,540238.1057946926,1188131.7647056247,8.125232269797489e-7,5.402381057946926e-7,1.1881317647056247e-6
145,Kuwait,KWT,Western Asia,2003,1,<5 years,0,0,0,0,0,0,0,0,0
145,Kuwait,KWT,Western Asia,2003,6,5-9 years,0,0,0,0,0,0,0,0,0
145,Kuwait,KWT,Western Asia,2003,7,10-14 years,0,0,0,0,0,0,0,0,0
145,Kuwait,KWT,Western Asia,2003,8,15-19 years,0,0,0,0,0,0,0,0,0
145,Kuwait,KWT,Western Asia,2003,9,20-24 years,1.0801424883091717,0.9621913187497332,1.213591281528372,254317.91155360348,216136.7277349007,303131.36321852606,2.543179115536035e-7,2.161367277349007e-7,3.0313136321852604e-7
145,Kuwait,KWT,Western Asia,2003,10,25-29 years,2.258541265641792,1.9621447833575172,2.5336725486574267,586747.4411548303,484931.30374737945,701120.598296242,5.867474411548303e-7,4.849313037473795e-7,7.01120598296242e-7
145,Kuwait,KWT,Western Asia,2003,11,30-34 years,4.197069374218085,3.717278622864652,4.766762554640319,1214001.507968801,1019992.1871693287,1475299.2302149644,1.2140015079688011e-6,1.0199921871693288e-6,1.4752992302149643e-6
145,Kuwait,KWT,Western Asia,2003,12,35-39 years,7.212536006711176,6.323527258006591,8.249411168750747,2349233.984499189,1947620.5345121636,2890285.946760598,2.349233984499189e-6,1.9476205345121635e-6,2.890285946760598e-6
145,Kuwait,KWT,Western Asia,2003,13,40-44 years,9.277557065825311,8.105728182777513,10.599373988647349,3449604.410560667,2838945.3760205964,4261364.755628623,3.449604410560667e-6,2.8389453760205963e-6,4.261364755628623e-6
145,Kuwait,KWT,Western Asia,2003,14,45-49 years,12.797283808048675,11.07059939736344,14.62946048497795,5522123.888628013,4481047.991350886,6870053.3149756165,5.522123888628013e-6,4.481047991350886e-6,6.870053314975616e-6
145,Kuwait,KWT,Western Asia,2003,15,50-54 years,13.240994066467795,11.531967843041116,15.03546418350383,6761088.93063896,5494735.005147026,8417657.792590825,6.76108893063896e-6,5.494735005147026e-6,8.417657792590824e-6
145,Kuwait,KWT,Western Asia,2003,16,55-59 years,19.2472598902733,16.485953606827735,22.140024606477272,11883096.033364685,9440803.530849611,15120223.21542112,1.1883096033364686e-5,9.440803530849612e-6,1.512022321542112e-5
145,Kuwait,KWT,Western Asia,2003,17,60-64 years,17.738639848986963,15.258625273821016,20.38980797124046,13624581.203332441,10810532.033602586,17469943.259132236,1.362458120333244e-5,1.0810532033602587e-5,1.7469943259132235e-5
145,Kuwait,KWT,Western Asia,2003,18,65-69 years,16.14561472370018,13.818631190887151,18.654202006596364,15784629.572207535,12350196.256865306,20472545.82483256,1.5784629572207535e-5,1.2350196256865306e-5,2.047254582483256e-5
145,Kuwait,KWT,Western Asia,2003,19,70-74 years,12.179494140334942,10.281344758495091,14.243050077749944,15741946.577482684,12068729.212161973,20871729.43618904,1.5741946577482684e-5,1.2068729212161973e-5,2.087172943618904e-5
145,Kuwait,KWT,Western Asia,2003,20,75-79 years,4.850020367711728,4.129951163824975,5.6204525814201265,8171959.595631669,6298689.368422289,10711576.306851814,8.17195959563167e-6,6.298689368422289e-6,1.0711576306851814e-5
145,Kuwait,KWT,Western Asia,2003,30,80-84 years,4.398224611609921,3.740860116835686,5.143366979573271,10022182.537352674,7654354.327302853,13392010.77277515,1.0022182537352673e-5,7.654354327302853e-6,1.3392010772775152e-5
145,Kuwait,KWT,Western Asia,2003,31,85-89 years,1.7898578542597186,1.4657243436159793,2.1156312553599173,5585101.762057644,4023920.00538769,7638068.757264861,5.585101762057644e-6,4.02392000538769e-6,7.638068757264861e-6
145,Kuwait,KWT,Western Asia,2003,32,90-94 years,0.7364323668297585,0.5924432590319769,0.8757277319226994,3299344.0139863472,2319796.849876421,4717215.996993818,3.299344013986347e-6,2.319796849876421e-6,4.717215996993818e-6
145,Kuwait,KWT,Western Asia,2003,235,95+ years,0.208250661596317,0.1644562931361931,0.2523641722408081,1185267.8079583386,794579.2919343011,1721614.916913821,1.1852678079583387e-6,7.945792919343012e-7,1.721614916913821e-6
145,Kuwait,KWT,Western Asia,2004,1,<5 years,0,0,0,0,0,0,0,0,0
145,Kuwait,KWT,Western Asia,2004,6,5-9 years,0,0,0,0,0,0,0,0,0
145,Kuwait,KWT,Western Asia,2004,7,10-14 years,0,0,0,0,0,0,0,0,0
145,Kuwait,KWT,Western Asia,2004,8,15-19 years,0,0,0,0,0,0,0,0,0
145,Kuwait,KWT,Western Asia,2004,9,20-24 years,2.193121199352123,1.9288755557023216,2.4634369802822427,568699.304960285,477080.18675177277,678107.9744122091,5.686993049602849e-7,4.770801867517727e-7,6.781079744122092e-7
145,Kuwait,KWT,Western Asia,2004,10,25-29 years,4.518968494511842,3.9501544658920458,5.051174557456847,1292215.3810535485,1074309.3596932767,1539455.4836981879,1.2922153810535485e-6,1.0743093596932768e-6,1.5394554836981879e-6
145,Kuwait,KWT,Western Asia,2004,11,30-34 years,8.25194182508026,7.299554453464909,9.395149644136325,2625802.2394634094,2202514.2220608625,3200655.1653662007,2.6258022394634093e-6,2.2025142220608625e-6,3.2006551653662007e-6
145,Kuwait,KWT,Western Asia,2004,12,35-39 years,13.887867199121445,12.207261070065847,16.04541130359663,4972792.492776035,4131323.315415232,6178064.516330497,4.972792492776035e-6,4.131323315415232e-6,6.178064516330498e-6
145,Kuwait,KWT,Western Asia,2004,13,40-44 years,18.470123980020528,16.181693684074126,21.137073366122365,7541520.503792136,6220341.229263766,9328033.123209257,7.541520503792136e-6,6.220341229263766e-6,9.328033123209256e-6
145,Kuwait,KWT,Western Asia,2004,14,45-49 years,25.356575287643764,21.84986840470472,29.0796332617336,11998986.20307409,9694565.158713315,14970337.140152464,1.199898620307409e-5,9.694565158713315e-6,1.4970337140152464e-5
145,Kuwait,KWT,Western Asia,2004,15,50-54 years,27.892770336522062,23.747687733738957,31.631019615495497,15592215.150988434,12383316.313293722,19378282.10138314,1.5592215150988435e-5,1.2383316313293722e-5,1.937828210138314e-5
145,Kuwait,KWT,Western Asia,2004,16,55-59 years,33.844522746841676,28.86445747082122,39.101136777345445,22830327.89472151,18056462.102209326,29163852.489767388,2.2830327894721513e-5,1.8056462102209326e-5,2.916385248976739e-5
145,Kuwait,KWT,Western Asia,2004,17,60-64 years,32.151664839893385,27.540056105435635,36.9773857704065,26951764.07800669,21299213.132259898,34551702.76616219,2.695176407800669e-5,2.12992131322599e-5,3.455170276616219e-5
145,Kuwait,KWT,Western Asia,2004,18,65-69 years,27.20071749133655,23.36370484254411,31.31967586859269,28992569.687286712,22775091.057078324,37504263.67344714,2.8992569687286714e-5,2.2775091057078325e-5,3.750426367344714e-5
145,Kuwait,KWT,Western Asia,2004,19,70-74 years,22.26025055991743,18.78545738227503,25.64080965746536,31380306.54066833,24038380.58957887,41091700.37543756,3.138030654066833e-5,2.403838058957887e-5,4.109170037543756e-5
145,Kuwait,KWT,Western Asia,2004,20,75-79 years,8.566138148316794,7.42422954485811,9.950228421623146,15796039.732005354,12361264.052764045,20863995.42175428,1.5796039732005354e-5,1.2361264052764045e-5,2.0863995421754278e-5
145,Kuwait,KWT,Western Asia,2004,30,80-84 years,6.730258538530652,5.704215738364066,7.778020188057724,16774079.317647573,12724067.72495774,22251134.022917505,1.6774079317647572e-5,1.272406772495774e-5,2.2251134022917504e-5
145,Kuwait,KWT,Western Asia,2004,31,85-89 years,3.265205491072571,2.7058123365544007,3.8348668871253087,11220908.099851742,8173245.39596339,15308696.977874111,1.1220908099851742e-5,8.173245395963391e-6,1.530869697787411e-5
145,Kuwait,KWT,Western Asia,2004,32,90-94 years,1.399480324049711,1.141208985953615,1.656010449804258,6947129.907486981,4928371.954296836,9883279.833124006,6.9471299074869805e-6,4.928371954296836e-6,9.883279833124006e-6
145,Kuwait,KWT,Western Asia,2004,235,95+ years,0.4067197555597612,0.316121513850864,0.4977893095835674,2560846.764991896,1695309.2410977257,3752501.682408791,2.5608467649918963e-6,1.6953092410977256e-6,3.752501682408791e-6
145,Kuwait,KWT,Western Asia,2005,1,<5 years,0,0,0,0,0,0,0,0,0
145,Kuwait,KWT,Western Asia,2005,6,5-9 years,0,0,0,0,0,0,0,0,0
145,Kuwait,KWT,Western Asia,2005,7,10-14 years,0,0,0,0,0,0,0,0,0
145,Kuwait,KWT,Western Asia,2005,8,15-19 years,0,0,0,0,0,0,0,0,0
145,Kuwait,KWT,Western Asia,2005,9,20-24 years,2.7473983610935457,2.421756368900721,3.061856379835227,780107.2607804483,655621.6281250468,923605.7967643186,7.801072607804484e-7,6.556216281250469e-7,9.236057967643186e-7
145,Kuwait,KWT,Western Asia,2005,10,25-29 years,5.620079296315691,4.961272793913763,6.278587351161389,1759059.3083880849,1476225.4717536788,2095946.8559121643,1.7590593083880849e-6,1.4762254717536788e-6,2.0959468559121642e-6
145,Kuwait,KWT,Western Asia,2005,11,30-34 years,10.155037677482303,8.810150937110489,11.542800098990991,3534917.9235739848,2906373.269791107,4304369.27282301,3.534917923573985e-6,2.9063732697911073e-6,4.3043692728230096e-6
145,Kuwait,KWT,Western Asia,2005,12,35-39 years,16.615621164948895,14.51686411350896,19.170195982694523,6503455.262786551,5366548.416508769,8080885.287307741,6.503455262786552e-6,5.366548416508768e-6,8.080885287307741e-6
145,Kuwait,KWT,Western Asia,2005,13,40-44 years,22.434522858506337,19.487087689054384,25.58321750763808,10003975.285206314,8175819.561876288,12351867.942053236,1.0003975285206315e-5,8.175819561876288e-6,1.2351867942053236e-5
145,Kuwait,KWT,Western Asia,2005,14,45-49 years,31.822419915073347,27.3812316828394,36.607659522241654,16426250.11072714,13242362.47961408,20597333.993204415,1.642625011072714e-5,1.3242362479614082e-5,2.0597333993204414e-5
145,Kuwait,KWT,Western Asia,2005,15,50-54 years,39.38035549933679,33.60563269654599,44.72327986231396,23977563.390382178,19074132.067957953,29895996.31686293,2.397756339038218e-5,1.9074132067957953e-5,2.989599631686293e-5
145,Kuwait,KWT,Western Asia,2005,16,55-59 years,36.16809337392736,30.78528429002151,41.3545740591872,26528602.598777678,20917592.605705276,33592285.311250195,2.6528602598777678e-5,2.0917592605705277e-5,3.35922853112502e-5
145,Kuwait,KWT,Western Asia,2005,17,60-64 years,40.16637501265044,34.30077284196784,45.67072394888532,36589542.25657909,28803520.23022234,46435826.94564503,3.6589542256579094e-5,2.880352023022234e-5,4.643582694564503e-5
145,Kuwait,KWT,Western Asia,2005,18,65-69 years,33.732987453420236,29.084427512608126,38.73961629686403,39036010.07122991,30736685.854316786,50449108.5632883,3.903601007122991e-5,3.0736685854316786e-5,5.04491085632883e-5
145,Kuwait,KWT,Western Asia,2005,19,70-74 years,27.720156313867346,23.57754286203931,31.96657588203974,42444333.545580514,32813989.66860437,55621019.455494836,4.2444333545580514e-5,3.281398966860437e-5,5.5621019455494834e-5
145,Kuwait,KWT,Western Asia,2005,20,75-79 years,11.588419089939034,10.093722985052334,13.312870849570125,23271319.602743465,18258130.76268209,30498821.301432963,2.3271319602743465e-5,1.8258130762682092e-5,3.0498821301432962e-5
145,Kuwait,KWT,Western Asia,2005,30,80-84 years,7.3597806476651,6.2487888651082315,8.44959575874229,19967537.677117433,15124212.233324498,26323765.69266168,1.9967537677117433e-5,1.5124212233324498e-5,2.6323765692661682e-5
145,Kuwait,KWT,Western Asia,2005,31,85-89 years,4.182033336251883,3.473511954623468,4.90609314630068,15750309.943089588,11524001.466700312,21502120.905751813,1.575030994308959e-5,1.1524001466700312e-5,2.1502120905751812e-5
145,Kuwait,KWT,Western Asia,2005,32,90-94 years,1.836704618875966,1.5136306172313818,2.153097197188252,10004937.382564515,7176100.3239236865,14095160.670341874,1.0004937382564515e-5,7.176100323923686e-6,1.4095160670341874e-5
145,Kuwait,KWT,Western Asia,2005,235,95+ years,0.5087761368751393,0.3957531499249699,0.6161291582651022,3518706.7868450438,2335804.8225660683,5104298.886173722,3.518706786845044e-6,2.3358048225660684e-6,5.104298886173722e-6
145,Kuwait,KWT,Western Asia,2006,1,<5 years,0,0,0,0,0,0,0,0,0
145,Kuwait,KWT,Western Asia,2006,6,5-9 years,0,0,0,0,0,0,0,0,0
145,Kuwait,KWT,Western Asia,2006,7,10-14 years,0,0,0,0,0,0,0,0,0
145,Kuwait,KWT,Western Asia,2006,8,15-19 years,0,0,0,0,0,0,0,0,0
145,Kuwait,KWT,Western Asia,2006,9,20-24 years,3.033539626575614,2.689181873424888,3.3708966572695376,904685.978677318,764684.7879547167,1068622.5251846816,9.04685978677318e-7,7.646847879547167e-7,1.0686225251846817e-6
145,Kuwait,KWT,Western Asia,2006,10,25-29 years,6.203234720837017,5.450778000839699,6.924846420392177,2039674.3335174918,1703846.4612419968,2430015.9809605796,2.039674333517492e-6,1.7038464612419969e-6,2.4300159809605794e-6
145,Kuwait,KWT,Western Asia,2006,11,30-34 years,11.58906804196595,10.129650994956933,13.117628404742677,4239463.514842917,3512069.7995534576,5144382.367713119,4.2394635148429174e-6,3.5120697995534577e-6,5.144382367713119e-6
145,Kuwait,KWT,Western Asia,2006,12,35-39 years,18.11728979301453,15.903425301851838,20.876625130440555,7454726.713164669,6181491.973252383,9256147.526262078,7.45472671316467e-6,6.181491973252383e-6,9.256147526262078e-6
145,Kuwait,KWT,Western Asia,2006,13,40-44 years,25.09201299773951,21.872646598822236,28.47494704222964,11765216.84685267,9649183.318170587,14465480.107892573,1.1765216846852669e-5,9.649183318170587e-6,1.4465480107892573e-5
145,Kuwait,KWT,Western Asia,2006,14,45-49 years,35.717193367001606,30.875209752101046,40.9799210023566,19393271.441130344,15703135.124748085,24269445.337434724,1.9393271441130344e-5,1.5703135124748086e-5,2.4269445337434722e-5
145,Kuwait,KWT,Western Asia,2006,15,50-54 years,44.42554880542195,37.725515395849314,50.81183018984672,28469361.9773001,22538755.78425166,35771009.408109985,2.84693619773001e-5,2.253875578425166e-5,3.5771009408109986e-5
145,Kuwait,KWT,Western Asia,2006,16,55-59 years,39.34668739872872,33.7438413575094,44.909234477914936,30407577.663856413,24165804.030098822,38458068.37806398,3.0407577663856415e-5,2.416580403009882e-5,3.845806837806398e-5
145,Kuwait,KWT,Western Asia,2006,17,60-64 years,37.11378037535366,31.907057292461054,42.09607099555115,35683789.36600865,28260533.710473683,45188766.0485875,3.5683789366008644e-5,2.8260533710473684e-5,4.51887660485875e-5
145,Kuwait,KWT,Western Asia,2006,18,65-69 years,43.531695664583104,37.611164537020805,50.19195160886518,53153742.27371677,41987269.026460156,68998443.45449002,5.315374227371677e-5,4.1987269026460156e-5,6.899844345449003e-5
145,Kuwait,KWT,Western Asia,2006,19,70-74 years,36.13086174895802,30.51774159866369,41.73539344391627,58182601.59313696,44713844.88998551,76366224.60887787,5.818260159313696e-5,4.4713844889985506e-5,7.636622460887786e-5
145,Kuwait,KWT,Western Asia,2006,20,75-79 years,14.98036512524106,12.780686678935858,17.23381416120629,31537387.710348755,24204421.579854224,41445325.60481454,3.153738771034876e-5,2.4204421579854225e-5,4.1445325604814534e-5
145,Kuwait,KWT,Western Asia,2006,30,80-84 years,7.458884497513428,6.351495129154424,8.667465345158712,21204025.483758245,16066963.047086949,28353646.345044505,2.1204025483758244e-5,1.6066963047086947e-5,2.8353646345044504e-5
145,Kuwait,KWT,Western Asia,2006,31,85-89 years,4.679329225955456,3.878125720186315,5.483092908196777,18481913.826206196,13494759.796341173,25309182.89822176,1.8481913826206195e-5,1.3494759796341174e-5,2.530918289822176e-5
145,Kuwait,KWT,Western Asia,2006,32,90-94 years,2.01816892139618,1.6705010470461374,2.330852101963876,11503005.911071517,8265332.325879953,15965806.976988798,1.1503005911071516e-5,8.265332325879953e-6,1.59658069769888e-5
145,Kuwait,KWT,Western Asia,2006,235,95+ years,0.5374891039603742,0.4275873719220986,0.6446921631745434,3901012.2504409985,2661198.8347794493,5624240.107309087,3.901012250440998e-6,2.6611988347794493e-6,5.624240107309088e-6
145,Kuwait,KWT,Western Asia,2007,1,<5 years,0,0,0,0,0,0,0,0,0
145,Kuwait,KWT,Western Asia,2007,6,5-9 years,0,0,0,0,0,0,0,0,0
145,Kuwait,KWT,Western Asia,2007,7,10-14 years,0,0,0,0,0,0,0,0,0
145,Kuwait,KWT,Western Asia,2007,8,15-19 years,0,0,0,0,0,0,0,0,0
145,Kuwait,KWT,Western Asia,2007,9,20-24 years,3.4729854008185455,3.0713365788660036,3.8454376543323767,1059895.7132467176,893873.5087606366,1246745.150881178,1.0598957132467176e-6,8.938735087606366e-7,1.246745150881178e-6
145,Kuwait,KWT,Western Asia,2007,10,25-29 years,6.953102281189977,6.127216707254155,7.694852146325367,2338853.5941924634,1959939.2770696264,2762011.7551664338,2.3388535941924634e-6,1.9599392770696263e-6,2.762011755166434e-6
145,Kuwait,KWT,Western Asia,2007,11,30-34 years,13.442253003638497,11.808488532990577,15.15040589045714,5028108.642117019,4188655.5386250294,6072793.098293965,5.0281086421170184e-6,4.1886555386250295e-6,6.072793098293964e-6
145,Kuwait,KWT,Western Asia,2007,12,35-39 years,20.33815827099183,17.690766313141637,23.02392079662174,8554020.565903751,7033829.621388862,10423988.582657617,8.554020565903752e-6,7.033829621388862e-6,1.0423988582657616e-5
145,Kuwait,KWT,Western Asia,2007,13,40-44 years,28.73656647270012,25.16983102968325,32.635373343416965,13764898.799375542,11356574.860781895,16923138.71214736,1.3764898799375542e-5,1.1356574860781896e-5,1.692313871214736e-5
145,Kuwait,KWT,Western Asia,2007,14,45-49 years,39.82902407696768,34.65632345355431,45.2818507698176,22074342.11954547,18011084.68083894,27356009.64371902,2.207434211954547e-5,1.8011084680838938e-5,2.735600964371902e-5
145,Kuwait,KWT,Western Asia,2007,15,50-54 years,50.032828288290496,43.32728003075009,56.8219223400021,32696311.4141166,26415179.723133665,40781094.39597489,3.26963114141166e-5,2.6415179723133664e-5,4.078109439597489e-5
145,Kuwait,KWT,Western Asia,2007,16,55-59 years,43.10611359541474,37.44375284258353,48.9508449320124,33928650.114739664,27323771.785773598,42598579.31365265,3.392865011473966e-5,2.7323771785773598e-5,4.2598579313652646e-5
145,Kuwait,KWT,Western Asia,2007,17,60-64 years,45.32271140221863,38.53300632427671,51.18543404488805,44300789.48114537,34688947.52897644,55740944.51806515,4.430078948114537e-5,3.468894752897644e-5,5.5740944518065145e-5
145,Kuwait,KWT,Western Asia,2007,18,65-69 years,39.749577725914165,34.22528903719356,45.14642003089397,49297395.37822857,38817677.227763146,62863848.91380331,4.929739537822857e-5,3.8817677227763144e-5,6.28638489138033e-5
145,Kuwait,KWT,Western Asia,2007,19,70-74 years,41.37305549717397,35.51732658805279,47.736197689013224,67588322.38969292,52831384.67425827,88309493.80678034,6.758832238969292e-5,5.283138467425827e-5,8.830949380678034e-5
145,Kuwait,KWT,Western Asia,2007,20,75-79 years,17.25267041163683,14.862986995045398,19.79430866104297,36975848.81857609,28677054.14049362,48287627.97520756,3.697584881857609e-5,2.867705414049362e-5,4.828762797520756e-5
145,Kuwait,KWT,Western Asia,2007,30,80-84 years,8.121034821521722,6.947273555971224,9.430353613181872,23597747.45450629,17993677.13728083,31539418.16724014,2.359774745450629e-5,1.799367713728083e-5,3.153941816724014e-5
145,Kuwait,KWT,Western Asia,2007,31,85-89 years,5.12274991355137,4.2030450250645774,5.9902149518886265,20649340.29551936,14892196.94559221,28246335.3227086,2.0649340295519358e-5,1.489219694559221e-5,2.82463353227086e-5
145,Kuwait,KWT,Western Asia,2007,32,90-94 years,2.2094971026487196,1.8137121355849355,2.5636106247773403,12831977.095541652,9142952.03272099,17827537.897284787,1.2831977095541653e-5,9.14295203272099e-6,1.7827537897284786e-5
145,Kuwait,KWT,Western Asia,2007,235,95+ years,0.5393047944161599,0.4283985681961745,0.6447151465761252,4000068.426571482,2722064.1547068935,5780828.013090992,4.000068426571482e-6,2.7220641547068934e-6,5.780828013090992e-6
145,Kuwait,KWT,Western Asia,2008,1,<5 years,0,0,0,0,0,0,0,0,0
145,Kuwait,KWT,Western Asia,2008,6,5-9 years,0,0,0,0,0,0,0,0,0
145,Kuwait,KWT,Western Asia,2008,7,10-14 years,0,0,0,0,0,0,0,0,0
145,Kuwait,KWT,Western Asia,2008,8,15-19 years,0,0,0,0,0,0,0,0,0
145,Kuwait,KWT,Western Asia,2008,9,20-24 years,3.7452403771804934,3.3172410611226155,4.1273024349327,1126193.2473811225,951095.6207976781,1317539.8374144933,1.1261932473811226e-6,9.510956207976781e-7,1.3175398374144933e-6
145,Kuwait,KWT,Western Asia,2008,10,25-29 years,7.284263545320814,6.448290157886982,8.02606180132091,2413778.3880474786,2031361.3701153982,2835774.4921110375,2.4137783880474788e-6,2.031361370115398e-6,2.8357744921110374e-6
145,Kuwait,KWT,Western Asia,2008,11,30-34 years,14.584641166700283,12.771202224156626,16.352473559539654,5372934.903829818,4459945.517209893,6452862.665611841,5.372934903829818e-6,4.459945517209893e-6,6.452862665611841e-6
145,Kuwait,KWT,Western Asia,2008,12,35-39 years,21.157546742640744,18.31012311252065,23.7475319338264,8761342.618673265,7164064.880805413,10589319.077318037,8.761342618673265e-6,7.164064880805413e-6,1.0589319077318037e-5
145,Kuwait,KWT,Western Asia,2008,13,40-44 years,30.952014814381588,27.057436484930857,35.040347197102676,14589092.900882395,12007230.770922257,17884330.14278653,1.4589092900882395e-5,1.2007230770922256e-5,1.788433014278653e-5
145,Kuwait,KWT,Western Asia,2008,14,45-49 years,42.22917612578878,36.71823627915087,48.01998502021128,23013807.374036208,18759481.492088538,28513003.374071065,2.301380737403621e-5,1.8759481492088538e-5,2.8513003374071065e-5
145,Kuwait,KWT,Western Asia,2008,15,50-54 years,53.020449035391785,46.30642243032685,59.46083381086211,34040050.95823967,27733183.98977026,41867882.20120955,3.404005095823967e-5,2.773318398977026e-5,4.186788220120955e-5
145,Kuwait,KWT,Western Asia,2008,16,55-59 years,42.28489158372596,36.68166349483392,48.26912292019462,32658792.680426452,26280245.893372804,41192906.7076087,3.265879268042645e-5,2.6280245893372805e-5,4.11929067076087e-5
145,Kuwait,KWT,Western Asia,2008,17,60-64 years,62.34572442800149,53.83558613854272,70.48074319829512,59556459.14026671,47406451.19994588,74980967.15706144,5.955645914026671e-5,4.740645119994588e-5,7.498096715706145e-5
145,Kuwait,KWT,Western Asia,2008,18,65-69 years,42.71656553638031,36.61116569145608,48.36958701419393,51530496.451590285,40438575.71150354,65366192.45110602,5.153049645159028e-5,4.043857571150354e-5,6.536619245110602e-5
145,Kuwait,KWT,Western Asia,2008,19,70-74 years,40.04868268170005,34.751857946686734,45.98832664493668,63517322.44165994,50183524.77723493,82404606.1815111,6.351732244165994e-5,5.018352477723493e-5,8.240460618151111e-5
145,Kuwait,KWT,Western Asia,2008,20,75-79 years,19.550864644335455,16.7977340285052,22.187262104639544,40940495.83059749,31640127.68215259,52971998.20171318,4.094049583059749e-5,3.164012768215259e-5,5.297199820171318e-5
145,Kuwait,KWT,Western Asia,2008,30,80-84 years,7.942349225253538,6.842796634677365,9.234602419425064,22603511.67333464,17333848.69475651,30264173.20640269,2.260351167333464e-5,1.7333848694756513e-5,3.0264173206402688e-5
145,Kuwait,KWT,Western Asia,2008,31,85-89 years,5.1093448475652705,4.17899809003287,5.950968085238415,20158277.553302266,14491287.28813647,27471739.201602887,2.0158277553302267e-5,1.4491287288136469e-5,2.7471739201602888e-5
145,Kuwait,KWT,Western Asia,2008,32,90-94 years,2.2242344769803792,1.8274552359271632,2.599896270604293,12689639.99075683,9051234.012571266,17818233.92677228,1.268963999075683e-5,9.051234012571265e-6,1.7818233926772282e-5
145,Kuwait,KWT,Western Asia,2008,235,95+ years,0.5512174832966452,0.4217372658544325,0.6566595653724818,4015850.929934595,2613545.1382565475,5767815.626898122,4.015850929934595e-6,2.6135451382565473e-6,5.767815626898122e-6
145,Kuwait,KWT,Western Asia,2009,1,<5 years,0,0,0,0,0,0,0,0,0
145,Kuwait,KWT,Western Asia,2009,6,5-9 years,0,0,0,0,0,0,0,0,0
145,Kuwait,KWT,Western Asia,2009,7,10-14 years,0,0,0,0,0,0,0,0,0
145,Kuwait,KWT,Western Asia,2009,8,15-19 years,0,0,0,0,0,0,0,0,0
145,Kuwait,KWT,Western Asia,2009,9,20-24 years,4.533562604352705,4.0201367520300515,5.009828764077221,1201204.2472521334,1014524.6805310134,1408957.098457876,1.2012042472521334e-6,1.0145246805310134e-6,1.408957098457876e-6
145,Kuwait,KWT,Western Asia,2009,10,25-29 years,8.892989778474483,7.758651526314857,9.86152333502508,2594781.4376650387,2149614.424510146,3067165.8108953713,2.5947814376650386e-6,2.149614424510146e-6,3.0671658108953713e-6
145,Kuwait,KWT,Western Asia,2009,11,30-34 years,17.88922150483678,15.60392932765211,20.002073030070417,5797759.805036772,4787789.31545898,6945268.950980913,5.797759805036772e-6,4.7877893154589805e-6,6.945268950980913e-6
145,Kuwait,KWT,Western Asia,2009,12,35-39 years,25.32729946285269,21.879360341820373,28.507973750504405,9217939.356238894,7513344.910181023,11167657.202443818,9.217939356238895e-6,7.513344910181023e-6,1.1167657202443818e-5
145,Kuwait,KWT,Western Asia,2009,13,40-44 years,37.28519387178626,32.55302593342539,42.033834864086685,15424494.783538116,12659488.405980479,18816335.727326516,1.5424494783538115e-5,1.265948840598048e-5,1.8816335727326515e-5
145,Kuwait,KWT,Western Asia,2009,14,45-49 years,49.10330291838053,42.82868688929363,55.862328437833526,23444741.425614618,19144934.58634164,29074769.870069135,2.3444741425614616e-5,1.914493458634164e-5,2.9074769870069137e-5
145,Kuwait,KWT,Western Asia,2009,15,50-54 years,59.35033652947139,51.04959019659641,66.12588683472676,33309460.51377939,26711124.691732854,40720161.67331122,3.330946051377939e-5,2.6711124691732853e-5,4.0720161673311216e-5
145,Kuwait,KWT,Western Asia,2009,16,55-59 years,53.79457023892088,46.626290383120576,61.294214138479965,36218443.679674074,29147338.522909876,45598383.26375639,3.621844367967407e-5,2.9147338522909876e-5,4.5598383263756384e-5
145,Kuwait,KWT,Western Asia,2009,17,60-64 years,65.47966769208466,56.64695482470961,74.23358075880233,54304199.04120474,43371133.95898294,68572510.03982666,5.430419904120474e-5,4.337113395898294e-5,6.857251003982666e-5
145,Kuwait,KWT,Western Asia,2009,18,65-69 years,48.77476196125237,41.387344603700335,55.12245932313409,51030183.165031284,39716612.86632007,64750160.20116644,5.103018316503128e-5,3.9716612866320075e-5,6.475016020116645e-5
145,Kuwait,KWT,Western Asia,2009,19,70-74 years,42.44979776020184,36.918342131138566,49.022323615701296,58276938.638095394,46108968.418270275,76009319.4881937,5.827693863809539e-5,4.610896841827028e-5,7.600931948819371e-5
