Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Netherlands,NLD,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,6.44833E+11,6.60562E+11,6.71831E+11,6.8028E+11,7.00424E+11,7.22249E+11,7.46954E+11,7.78689E+11,8.1488E+11,8.55977E+11,8.92097E+11,9.12826E+11,9.1507E+11,9.15965E+11,9.34434E+11,9.5344E+11,9.87166E+11,1.02552E+12,1.04723E+12,1.00885E+12,1.02216E+12,1.04028E+12,1.03011E+12,1.0298E+12,1.0464E+12,1.06859E+12,1.0945E+12,1.12494E+12,1.15035E+12,1.17681E+12,1.13129E+12,1.2023E+12,1.26251E+12,1.26345E+12,1.27582E+12
New Caledonia,NCL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,14871.4551,14560.45005,14937.45431,15964.25624,17111.15052,17885.35371,18441.63455,19127.30041,19319.98356,20579.36592,21500.62929,22521.04094,23306.27954,23987.36889,25096.68588,25677.41908,27744.06172,29353.50063,29895.64517,30756.22396,31292.95276,32738.98844,33054.89368,36262.70473,37331.31557,37578.02761,39988.92509,42243.50845,42527.27841,45197.52639,45354.15616,47996.67988,53647.34281,53854.19963,55093.53608
New Zealand,NZL,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,1.0221E+11,1.01095E+11,1.02201E+11,1.08733E+11,1.14299E+11,1.19696E+11,1.2402E+11,1.26598E+11,1.27685E+11,1.34552E+11,1.38413E+11,1.43135E+11,1.49881E+11,1.56968E+11,1.63385E+11,1.68863E+11,1.73557E+11,1.78861E+11,1.77042E+11,1.76976E+11,1.79557E+11,1.83316E+11,1.87654E+11,1.92514E+11,1.9988E+11,2.07256E+11,2.15089E+11,2.22356E+11,2.30073E+11,2.35405E+11,2.34682E+11,2.45325E+11,2.53903E+11,2.57443E+11,2.57117E+11
Nicaragua,NIC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1978.566342,1995.077392,2002.639096,1997.712476,2064.16921,2187.03442,2324.781742,2417.986183,2497.4494,2672.492284,2806.259379,2916.551683,2948.229798,3046.108683,3255.485159,3455.992737,3657.967497,3891.49985,4044.376122,3879.669882,4042.220713,4324.710072,4507.943029,4710.572432,5067.74639,5448.89226,5882.366452,6225.347026,5935.166936,5981.108764,6274.094567,7119.169234,7796.69362,8319.979441,8708.799831
Nicaragua,NIC,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,17556045823,17522815477,17590514275,17521394804,18106210973,19176633497,20393250588,21202179652,21989137024,23536286210,24501648231,25227103688,25417300630,26058002888,27442248448,28617434839,29805901340,31318953814,32394984415,31328326050,32709936280,34776120094,37035224314,38859984679,40719613755,42671006646,44618147574,46684506605,45114340143,43807436417,42827664806,47305035692,48984506117,51153414573,52988712245
Niger,NER,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,739.108851,737.5289213,745.8043101,742.1071808,747.5756777,756.5455886,745.810844,745.1055239,801.0469397,783.1838771,764.2818851,809.3871869,832.4693644,836.9784406,832.1251966,888.3042625,935.1753294,954.8922801,1010.431846,998.7925015,1057.511003,1064.419174,1161.789083,1137.769041,1161.325157,1172.191788,1188.557092,1208.1461,1275.996439,1419.168051,1496.8335,1585.59922,1839.969097,1875.153068,2015.022821
Niger,NER,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,11698663467,11647249116,11880281728,11918495304,12139557027,12437855579,12450359418,12640535634,13901127581,13870605915,13702982730,14698934001,15421896744,15756646037,15813968964,16973428427,17980130949,18545196855,19979002843,20371110934,22118578797,22640081123,25028370733,26358661333,28109439639,29344188611,31028807125,32581910869,34931528663,37006409967,38320374766,38850574078,43473792393,44198776164,47921019367
Nigeria,NGA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2016.634247,2037.76751,2124.223388,2074.604131,2026.212009,2013.40022,2081.163018,2123.236173,2145.706032,2131.839931,2229.065778,2349.441856,2677.28602,2851.043988,3111.14016,3322.014198,3533.046847,3762.203464,3981.658117,4209.218532,4474.607051,4676.408151,4737.106744,4973.785276,5252.15095,5189.453972,5022.333267,4996.894728,5083.172331,5362.408308,5353.705549,5491.700341,5948.726147,6207.421378,6439.812922
Nigeria,NGA,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,3.54557E+11,3.55827E+11,3.72306E+11,3.64729E+11,3.5811E+11,3.5785E+11,3.72865E+11,3.83816E+11,3.93723E+11,3.96023E+11,4.15888E+11,4.40499E+11,5.08023E+11,5.45349E+11,5.95796E+11,6.34157E+11,6.72583E+11,7.16914E+11,7.65409E+11,8.26925E+11,8.93126E+11,9.40532E+11,9.80317E+11,1.04572E+12,1.1117E+12,1.14119E+12,1.12274E+12,1.13179E+12,1.15355E+12,1.17902E+12,1.15787E+12,1.2001E+12,1.23912E+12,1.27456E+12,1.31823E+12
North Macedonia,MKD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5346.513001,5205.65442,5032.180718,4827.652296,4878.531893,4910.835513,5024.758449,5225.735723,5448.05722,5724.471736,6152.588261,6051.691015,6395.193475,6609.043278,7230.39505,7972.31077,8890.339795,9639.005488,10924.32767,11526.12448,11993.53151,12420.83167,12725.92583,13662.81058,14485.12426,15038.18595,16457.19424,17160.88944,18460.11936,20222.1972,19961.96459,22142.97287,24065.6148,24386.60989,26587.03259
North Macedonia,MKD,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,26629380855,24986143637,23345753665,21601995983,21222196995,20985627288,21234328773,21540099144,22267882152,23234091774,24291042157,23545973557,23897671635,24428821680,25570646689,26778626705,28154251497,29976813267,31617144906,31503761127,32561893974,33323805187,33171787578,34142147837,35381208552,36745460239,37792046345,38200870400,39301283416,40838128481,38923453243,40679165465,41801456515,42667809295,43843840436
Northern Mariana Islands,MNP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norway,NOR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,18448.55264,19567.25333,20609.24068,21569.25027,23012.11229,24344.30047,26816.31384,28603.36705,28198.43177,30573.73422,36986.4942,37833.48041,38056.24043,38684.70968,42672.93753,47966.86401,54369.17665,56181.30457,62072.75399,55618.63376,58219.61435,62460.09082,65774.35207,67377.92623,66332.46144,60754.18169,59280.1992,64589.55592,70253.84637,70939.60552,67110.60457,88984.13867,123150.1729,100437.3267,101031.5875
Norway,NOR,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,2.42217E+11,2.49688E+11,2.58613E+11,2.65971E+11,2.79417E+11,2.91029E+11,3.05661E+11,3.21814E+11,3.30402E+11,3.37248E+11,3.48442E+11,3.55644E+11,3.60544E+11,3.6395E+11,3.78561E+11,3.88726E+11,3.98295E+11,4.09901E+11,4.11877E+11,4.03885E+11,4.07063E+11,4.11564E+11,4.2275E+11,4.27046E+11,4.35793E+11,4.43887E+11,4.49057E+11,4.60121E+11,4.63935E+11,4.69148E+11,4.63152E+11,4.81255E+11,4.96877E+11,4.97236E+11,5.0768E+11
Oman,OMN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,26904.00221,28108.66144,29772.90443,30986.52626,31924.7751,33598.33315,34660.62481,36808.93479,36665.64185,36791.57668,39443.26074,41679.01509,41511.02853,40934.69572,42141.6369,43672.52032,46091.18224,48626.92204,52841.18895,55127.46777,55667.46878,52393.31358,49989.44251,47013.47309,44235.83363,36058.16661,33333.86359,33619.4989,37780.33083,37250.61108,35163.32818,38719.45877,42616.3349,41851.18796,41664.1795
Oman,OMN,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,62093919316,65865552351,71407403693,75722525017,78657359080,82587725352,85103297840,90238015959,90176767724,90445129903,96045863748,1.00477E+11,99688716081,97500882043,99443601850,1.02208E+11,1.0698E+11,1.12309E+11,1.22361E+11,1.2968E+11,1.32886E+11,1.36732E+11,1.48851E+11,1.56633E+11,1.58657E+11,1.66617E+11,1.75025E+11,1.75557E+11,1.77816E+11,1.7581E+11,1.69868E+11,1.74254E+11,1.88169E+11,1.90403E+11,1.93591E+11
Pakistan,PAK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1895.26267,1991.57964,2132.019417,2160.189667,2223.514284,2314.907985,2400.634517,2398.013575,2419.077854,2474.816477,2565.199588,2643.766275,2687.829936,2821.73137,3048.357091,3292.602233,3514.813652,3672.185275,3721.332936,3777.090986,3785.701135,3879.597769,4046.598488,4173.938586,4312.9907,4480.263135,4630.731507,4789.536466,4979.373496,5037.534016,5048.021306,5367.273647,5920.274307,6036.641925,6286.979927
Pakistan,PAK,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,3.71666E+11,3.90479E+11,4.20568E+11,4.27961E+11,4.43956E+11,4.65987E+11,4.88572E+11,4.93528E+11,5.06114E+11,5.24639E+11,5.46989E+11,5.66961E+11,5.81673E+11,6.13091E+11,6.61103E+11,7.09209E+11,7.52128E+11,7.85558E+11,8.02216E+11,8.30073E+11,8.42538E+11,8.65119E+11,8.91312E+11,9.30234E+11,9.68526E+11,1.00938E+12,1.07573E+12,1.12342E+12,1.19253E+12,1.22231E+12,1.20674E+12,1.28534E+12,1.34676E+12,1.34622E+12,1.38977E+12
Palau,PLW,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,9604.248702,10179.26808,9516.36178,8343.802042,8927.049614,9857.845073,10794.17102,10951.22922,11042.11726,10382.35939,10191.70708,10998.82441,11639.2179,11395.2932,12063.8577,12867.53318,13400.74765,14216.37508,13905.26942,13183.26298,13448.93328,14682.76678,15410.46138,15297.61926,16244.77752,17685.05961,17747.6069,17461.77776,17879.44983,18227.26702,17367.26764,15663.17159,16581.02179,17531.69265,..
Palau,PLW,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,272252343,285606932.8,267327975.9,234446530.4,251561199.2,278981341.2,307995521.7,315079391.6,321380933.1,304026335.7,296109786.4,315358211.2,331177045.6,320502291.9,333126953.8,344499792.8,344073578,350108735.3,330873843.1,306850496.2,304101435.3,319666198.9,323672934.7,313845490.1,328815918.2,355778757.2,354213368.8,342665947.6,343042908.7,343729046.3,323107249.2,278538180.3,274865857.3,280025177.3,..
Panama,PAN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5136.526064,5688.366859,6164.733705,6518.340802,6707.615246,6827.518618,6420.512571,6894.69106,7407.549865,7748.83599,8097.295783,8197.15763,8370.303371,8800.566641,9591.602883,10511.02203,11684.55503,13332.86611,14705.37145,14765.73802,15572.57872,17473.76514,19473.25148,21923.67509,24376.08087,27245.27885,30276.70884,33533.32601,32463.54036,33239.73323,27017.00337,30932.76278,36245.14566,39803.31895,41404.76243
Panama,PAN,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,27836330177,30458235723,32956322800,34754335522,35744885208,36371020782,34274225647,36916439412,40012795477,42098120671,43870032876,44286757894,45397843441,47711708103,51612451960,55883993113,61392611712,69467622068,76551536001,77785442697,82509658742,92335632700,1.01225E+11,1.07627E+11,1.12606E+11,1.18536E+11,1.23956E+11,1.31076E+11,1.36212E+11,1.40438E+11,1.15411E+11,1.34415E+11,1.48891E+11,1.59908E+11,1.64484E+11
Papua New Guinea,PNG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1703.235708,1868.818271,2100.461901,2450.955876,2557.718638,2435.650412,2578.192203,2432.071614,2284.933581,2279.546543,2195.957833,2167.758886,2125.387201,2141.940887,2186.540082,2321.909162,2443.802252,2622.374687,2583.480943,2692.435093,2911.892032,2918.543918,3025.855996,3109.895372,3499.548468,3669.738716,3812.710351,3923.171977,3909.91573,4059.828602,3899.577192,3976.903801,4419.61927,4667.835671,4888.554831
Papua New Guinea,PNG,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,12329045967,13506087374,15376556931,18175441793,19255446366,18617619568,20057449631,19274328642,18547857373,18892022882,18420696762,18398354555,18369119472,18766646046,19277319466,20500426045,21609487633,23298309983,23229240315,24808926563,27321687296,27624286902,28910782981,30016604913,34081985031,36324019448,38318053068,39672447117,39561660902,41334226882,40024993335,39820324163,42093102631,43697222882,45486636832
Paraguay,PRY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5636.78807,5872.940329,5951.800799,6233.76114,6542.408177,6966.447733,7040.019164,7298.842318,7226.700957,7079.866492,6937.17672,6916.493308,6924.183349,7275.93316,7685.658148,8006.709782,8560.739251,9178.944216,9867.396953,9801.649331,10893.31492,11441.76368,10954.32516,12137.00819,12607.07216,12679.05748,13329.13734,13977.34278,14139.09313,14149.59852,14308.87877,15406.16706,16347.0435,17564.49124,18523.68102
Paraguay,PRY,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,40206049896,41610708621,42316604337,44405504020,46766952160,49957772591,50744000588,52896822984,52932812795,52209708378,51001502336,50576121900,50565296388,52750094148,54890386155,56061467420,58756407858,61941958706,65965889288,65793627727,73093582884,76226645174,75686927664,81963702467,86308793894,88861075890,92653689565,97110405095,1.00222E+11,99819318099,99001013912,1.02978E+11,1.03159E+11,1.08316E+11,1.12919E+11
Peru,PER,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3366.656961,3483.538981,3472.230659,3666.233189,4123.041876,4434.672452,4555.769595,4844.098199,4791.405701,4847.398267,5011.945407,5086.422478,5382.566413,5656.858161,6037.520251,6559.5433,7213.59606,7982.050084,8820.139011,8916.595775,9713.358633,10462.57704,10757.15222,11290.55474,11517.73717,11600.3874,12066.54607,12591.85629,13078.23235,13563.53729,12563.30381,15280.55121,16669.15615,17011.2278,17802.41825
Peru,PER,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,1.39069E+11,1.42155E+11,1.41387E+11,1.48801E+11,1.67116E+11,1.79501E+11,1.84525E+11,1.96477E+11,1.95708E+11,1.98633E+11,2.03985E+11,2.05246E+11,2.16439E+11,2.25453E+11,2.36632E+11,2.51504E+11,2.7044E+11,2.93477E+11,3.20261E+11,3.23771E+11,3.50749E+11,3.72941E+11,3.95839E+11,4.19006E+11,4.28987E+11,4.42939E+11,4.60449E+11,4.72047E+11,4.90785E+11,5.01781E+11,4.4692E+11,5.0664E+11,5.20872E+11,5.18771E+11,5.35911E+11
Philippines,PHL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2607.965745,2620.704377,2628.587545,2684.276594,2799.779882,2925.961014,3082.30966,3221.39171,3160.364748,3228.75117,3365.558335,3468.898883,3580.382455,3761.496246,4037.171938,4289.052237,4578.706309,4923.197186,5144.335782,5157.278251,5489.235435,5705.435912,6094.268373,6372.833821,6688.739612,6894.267022,7382.667584,7773.798536,8357.743579,8924.101164,8238.36802,8857.789951,10131.34637,10985.82926,11794.13755
Philippines,PHL,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,2.83126E+11,2.81891E+11,2.83068E+11,2.89244E+11,3.01895E+11,3.15858E+11,3.34369E+11,3.5171E+11,3.49902E+11,3.61612E+11,3.77459E+11,3.88969E+11,4.03424E+11,4.23946E+11,4.51796E+11,4.74126E+11,4.99332E+11,5.31885E+11,5.54993E+11,5.63031E+11,6.04327E+11,6.27643E+11,6.70931E+11,7.16223E+11,7.61688E+11,8.10043E+11,8.67956E+11,9.28114E+11,9.8697E+11,1.04736E+12,9.47668E+11,1.00182E+12,1.07777E+12,1.13725E+12,1.20199E+12
Poland,POL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6180.985688,5920.677521,6188.891198,6555.735906,7035.257484,7709.490211,8307.205672,8965.018894,9520.081918,10080.68804,10718.91054,11176.4716,11841.26841,12330.47271,13414.85739,13935.55731,15208.12662,16833.85226,18372.37645,19290.12047,20993.24956,22808.50553,23728.14568,24433.89143,25459.73923,26995.34087,28359.69273,30170.2819,32345.10661,35882.36551,37089.30043,41059.58478,46077.38556,46757.54018,50378.06418
Poland,POL,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,4.88636E+11,4.54355E+11,4.65782E+11,4.83195E+11,5.08769E+11,5.49113E+11,5.82575E+11,6.19621E+11,6.48257E+11,6.7872E+11,7.10323E+11,7.19087E+11,7.32758E+11,7.58576E+11,7.97193E+11,8.23188E+11,8.74244E+11,9.33346E+11,9.74262E+11,9.9974E+11,1.03142E+12,1.08563E+12,1.10204E+12,1.10958E+12,1.15308E+12,1.20418E+12,1.24068E+12,1.30461E+12,1.38609E+12,1.44958E+12,1.42008E+12,1.51845E+12,1.59825E+12,1.60224E+12,1.64908E+12
Portugal,PRT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,11771.91632,12730.94517,13173.16863,13193.73392,13568.92172,14396.84233,14916.44483,15785.79165,16686.94267,17718.15157,18879.05821,19530.67853,20356.6473,20852.24043,21478.42973,22725.27749,24682.56462,25738.93691,26665.8373,26458.1097,27295.10356,26803.23369,26476.21828,27966.08743,28764.5255,29615.95609,31589.26956,32970.83954,34896.79934,37865.56036,35966.7128,38657.66772,44557.28105,47426.48809,50616.59309
Portugal,PRT,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,2.71449E+11,2.83307E+11,2.86393E+11,2.80542E+11,2.83248E+11,2.95379E+11,3.0573E+11,3.19185E+11,3.34531E+11,3.476E+11,3.60865E+11,3.67879E+11,3.70715E+11,3.67265E+11,3.73835E+11,3.76758E+11,3.8288E+11,3.92477E+11,3.9373E+11,3.81438E+11,3.88066E+11,3.81416E+11,3.65965E+11,3.62364E+11,3.6505E+11,3.70854E+11,3.78286E+11,3.90825E+11,4.0234E+11,4.13387E+11,3.7947E+11,4.00564E+11,4.28547E+11,4.39745E+11,4.48226E+11
Puerto Rico (US),PRI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,13409.93693,14082.92546,14964.35441,15896.11738,16758.75013,17723.98283,18260.04989,19301.20354,20479.5638,21779.45007,22938.03023,24881.97738,25467.36072,25967.78148,28993.07351,29350.30606,29955.58126,30587.99904,30782.45396,30533.6809,30908.79866,31697.21886,32077.61785,32279.40003,32391.06703,32323.54565,32245.84843,31866.62407,33706.59152,36217.72044,36858.60852,40559.47481,45327.51019,47433.23763,50155.54102
Puerto Rico (US),PRI,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,94575186676,96754568944,1.0117E+11,1.05869E+11,1.10301E+11,1.15319E+11,1.17987E+11,1.23745E+11,1.30589E+11,1.37627E+11,1.4213E+11,1.51103E+11,1.52488E+11,1.5257E+11,1.65917E+11,1.62621E+11,1.60329E+11,1.58464E+11,1.55542E+11,1.52505E+11,1.51875E+11,1.51331E+11,1.51375E+11,1.5091E+11,1.49114E+11,1.47549E+11,1.45685E+11,1.41482E+11,1.35311E+11,1.37578E+11,1.31826E+11,1.32334E+11,1.36247E+11,1.36926E+11,1.41344E+11
Qatar,QAT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,55658.83704,54758.67346,60386.9792,59124.92537,59415.31324,60321.06115,62331.31616,79218.96394,84486.17034,84690.02175,88848.62703,89804.86028,93176.4527,94120.28807,110957.7354,115250.3059,127180.6038,124055.5787,126014.9189,125897.5197,151646.2174,174619.9114,180939.4258,169203.2611,148389.109,102545.9396,89934.69201,99358.34033,110032.7132,107502.4698,82149.35738,116832.5703,122920.4988,128918.5493,126110.1088
Qatar,QAT,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,31509683796,30985919585,34496787790,34039658399,34522581898,35350860186,36897075197,47970640100,53352299488,55637946354,60104630487,62447621176,66932704049,69422572981,82764838509,88966207967,1.12249E+11,1.32438E+11,1.55831E+11,1.74463E+11,2.08644E+11,2.36551E+11,2.47739E+11,2.61504E+11,2.75453E+11,2.88547E+11,2.97388E+11,2.92935E+11,2.96552E+11,2.98593E+11,2.8797E+11,2.92655E+11,3.04903E+11,3.08522E+11,3.17064E+11
Romania,ROU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5276.759253,4791.940873,4512.028805,4695.982395,4992.088957,5425.430044,5743.526491,5563.063837,5544.282916,5596.467727,5848.840986,6520.601053,7162.317314,7560.372298,8990.537276,9602.140134,11556.56925,13703.18955,16782.11664,16632.13177,17356.65886,18803.91625,19807.45796,19678.1283,20633.00931,21630.31437,23904.66829,26943.02364,29586.01465,33638.162,34385.76929,37730.37084,42214.6241,45769.61091,48712.17306
Romania,ROU,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,3.7854E+11,3.29639E+11,3.00739E+11,3.05337E+11,3.17343E+11,3.37124E+11,3.50298E+11,3.33312E+11,3.26546E+11,3.25316E+11,3.33323E+11,3.50717E+11,3.70718E+11,3.79397E+11,4.18961E+11,4.38519E+11,4.73726E+11,5.07995E+11,5.55276E+11,5.24643E+11,5.04152E+11,5.26816E+11,5.36845E+11,5.38341E+11,5.605E+11,5.78195E+11,5.94731E+11,6.43472E+11,6.82858E+11,7.09649E+11,6.83573E+11,7.21482E+11,7.50091E+11,7.68126E+11,7.74376E+11
Russian Federation,RUS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,8027.789063,7857.85498,6862.414551,6419.536621,5734.421875,5613.280762,5517.858887,5699.947754,5465.056152,5914.326172,6825.391602,7361.36377,8037.474609,9254.537109,10226.7666,11822.34668,14912.23438,16648.24219,20163.60938,19389.94141,20490.12695,22789.54297,24273.51758,26019.72656,25688.22656,23994.01367,24012.40234,25777.9043,28628.5625,30963.85352,31490.80469,38638.42969,40938.98828,44268.73047,47404.96484
Russian Federation,RUS,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,4.38635E+12,4.16497E+12,3.55975E+12,3.25118E+12,2.84251E+12,2.72473E+12,2.62241E+12,2.65913E+12,2.51819E+12,2.67936E+12,2.94729E+12,3.09761E+12,3.24319E+12,3.47995E+12,3.7305E+12,3.96925E+12,4.29473E+12,4.65978E+12,4.90209E+12,4.51973E+12,4.72312E+12,4.92621E+12,5.12445E+12,5.2144E+12,5.25279E+12,5.14917E+12,5.15914E+12,5.25334E+12,5.40081E+12,5.51953E+12,5.37306E+12,5.68827E+12,5.60659E+12,5.83548E+12,6.089E+12
Rwanda,RWA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,548.8163133,541.9657692,574.9312161,520.649889,310.8676174,513.763198,498.8819783,499.807343,527.9742519,554.2057727,609.2658555,669.8754364,759.6626129,774.5082373,832.2797193,914.2273664,1002.289494,1078.938852,1190.75758,1240.549726,1314.135595,1412.907522,1454.525079,1512.241713,1677.568697,1780.741716,1866.389685,1967.942866,2125.495227,2336.039673,2284.898898,2733.435668,3098.677006,3399.451746,3710.860404
Rwanda,RWA,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,8282405774,8074154648,8548327566,7855170023,3908098919,5284690742,5958261346,6783465795,7384390610,7705751043,8350791444,9059319383,10254431466,10480273783,11260809714,12316837095,13453320986,14480253093,16096429954,17102176347,18356562228,19817448801,21529975256,22546157486,23936616479,26056648035,27612424111,28694326087,31138068964,34079802279,32930056262,36505744034,39485053448,42742532065,46542623256
Samoa,WSM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2148.283522,2165.676113,2198.100886,2322.783123,2293.577955,2477.737298,2681.193181,2722.158119,2791.817662,2871.214476,3061.849867,3334.977916,3552.910667,3792.198477,3996.744636,4378.594432,4591.907025,4713.021234,4939.225584,4906.482543,5229.041912,5494.240631,5338.739793,5386.900631,5468.100585,5681.778128,6141.45089,6280.215005,6318.269773,6638.184548,6450.765384,6214.016928,6260.402383,7037.086617,7837.292434
Samoa,WSM,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,674634233.4,659117562.5,657799412.1,684769128.9,667361609.5,711898941.9,763005944.9,767915315.9,784770210.3,801920848.2,842763035.4,905044311.4,956197046.6,1006040050,1037099125,1105954247,1129534598,1135023939,1175386579,1169019773,1240618960,1288371350,1240287654,1241618399,1249812134,1297934423,1401559728,1421269616,1412604887,1475492063,1429627219,1328426325,1257936160,1373775088,1503216991
San Marino,SMR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,44426.47544,47679.14662,52063.9463,53713.44833,57251.7956,57583.90694,60223.91285,61113.90187,63738.57387,67434.15601,71744.052,71723.62422,61969.82854,58926.14037,56239.95927,51274.21548,50770.36732,52909.22241,52247.20783,53033.05634,52463.41964,54460.90583,57444.11936,55206.58123,64745.13168,75941.48991,..,..
San Marino,SMR,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,..,..,..,..,..,..,..,1726614183,1855516617,2023428998,2067527199,2182860956,2189645295,2274449528,2377910692,2435577570,2528862227,2708647200,2695078523,2416920639,2284626036,2094664554,1947105189,1931840427,1918271749,1962229053,2008231666,2013418235,2043496797,2085709007,1947052932,2217650250,2392810057,..,..
Sao Tome and Principe,STP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1504.39524,1539.928255,1556.172303,1581.485693,1622.619327,1662.678441,1692.579514,1714.387682,1753.904945,1801.548614,1830.366299,1897.874111,1944.998385,2093.504934,2170.941219,2329.01423,2550.59554,2650.103876,2801.835793,2845.735894,2858.568991,2914.212857,2694.657265,2945.736643,3233.356881,3171.509058,3319.542617,3436.310101,3941.032809,4655.484964,5144.535603,5732.694561,6033.681172,6149.981461,6229.508333
Sao Tome and Principe,STP,"GDP, PPP (constant 2021 international $)",NY.GDP.MKTP.PP.KD,477556464.6,483291939.9,486674968.9,492028386.8,502853019.1,512910088,520603744.9,525790628.9,538935331.1,552408748,554885573.5,571889947.4,591106525.7,640118238.3,662765019.5,706604438.6,769252760.8,797264883.6,846924799.6,874893641.4,887566084.1,905312365.3,931955190.1,979668289,1027732877,1043556924,1097580037,1142723281,1192753169,1216778996,1248717735,1272434617,1274581195,1279325859,1290839800
